courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_418.0,score_422.0,score_436.0,score_437.0,score_438.0,score_N/A
21,14024,True,False,0.945,0.865934065934066,567.0,N/A,N/A,70,200,100,100,97,0
21,14069,True,False,0.9383333333333334,0.8615384615384616,563.0,N/A,N/A,96,167,100,100,100,0
21,13974,True,False,0.9383333333333334,0.8615384615384616,563.0,N/A,N/A,65,200,98,100,100,0
21,14184,True,False,0.9366666666666666,0.8593406593406593,562.0,N/A,N/A,88,177,97,100,100,0
21,13930,True,False,0.93,0.8571428571428571,558.0,N/A,N/A,60,198,100,100,100,0
21,14187,True,False,0.9266666666666666,0.8527472527472527,556.0,N/A,N/A,100,180,76,100,100,0
21,14253,True,False,0.9266666666666666,0.8527472527472527,556.0,N/A,N/A,92,187,90,90,97,0
21,13966,True,False,0.9233333333333333,0.8505494505494505,554.0,N/A,N/A,93,200,96,87,78,0
21,13875,True,False,0.9216666666666666,0.8483516483516483,553.0,N/A,N/A,93,200,100,100,60,0
21,14133,True,False,0.92,0.8461538461538461,552.0,N/A,N/A,95,160,100,100,97,0
21,13889,True,False,0.915,0.843956043956044,549.0,N/A,N/A,89,200,100,90,70,0
21,13924,True,False,0.91,0.8417582417582418,546.0,N/A,N/A,100,153,100,93,100,0
21,13912,True,False,0.905,0.8395604395604396,543.0,N/A,N/A,100,150,93,100,100,0
21,14143,True,False,0.8666666666666667,0.8373626373626374,520.0,N/A,N/A,43,200,77,100,100,0
21,13972,True,False,0.8583333333333333,0.8351648351648352,515.0,N/A,N/A,100,120,95,100,100,0
21,13959,True,False,0.8533333333333334,0.832967032967033,512.0,N/A,N/A,99,190,93,87,43,0
21,13870,True,False,0.8466666666666667,0.8307692307692308,508.0,N/A,N/A,98,170,90,50,100,0
21,14122,True,False,0.8333333333333334,0.8197802197802198,500.0,N/A,N/A,100,200,100,0,100,0
21,14280,UNKNOWN,True,0.8333333333333334,0.8197802197802198,500.0,N/A,N/A,100,200,100,100,0,0
21,13841,True,False,0.8333333333333334,0.8197802197802198,500.0,N/A,N/A,100,200,100,100,0,0
21,13869,UNKNOWN,True,0.8333333333333334,0.8197802197802198,500.0,N/A,N/A,100,200,100,100,0,0
21,13918,UNKNOWN,True,0.8333333333333334,0.8197802197802198,500.0,N/A,N/A,100,200,100,100,0,0
21,14092,UNKNOWN,True,0.83,0.8153846153846154,498.0,N/A,N/A,98,200,100,100,0,0
21,14083,UNKNOWN,True,0.83,0.8153846153846154,498.0,N/A,N/A,98,200,100,100,0,0
21,13910,True,False,0.8283333333333334,0.8131868131868132,497.0,N/A,N/A,97,200,100,100,0,0
21,14157,True,False,0.8266666666666667,0.8087912087912088,496.0,N/A,N/A,0,200,97,100,99,0
21,14178,True,False,0.8266666666666667,0.8087912087912088,496.0,N/A,N/A,98,200,98,100,0,0
21,13891,UNKNOWN,True,0.825,0.7978021978021979,495.0,N/A,N/A,100,198,97,100,0,0
21,13953,UNKNOWN,True,0.825,0.7978021978021979,495.0,N/A,N/A,95,200,100,100,0,0
21,14246,True,False,0.825,0.7978021978021979,495.0,N/A,N/A,95,200,0,100,100,0
21,13902,True,False,0.825,0.7978021978021979,495.0,N/A,N/A,0,197,98,100,100,0
21,13887,UNKNOWN,True,0.825,0.7978021978021979,495.0,N/A,N/A,97,200,98,100,0,0
21,13998,UNKNOWN,True,0.8233333333333334,0.7956043956043956,494.0,N/A,N/A,97,197,100,100,0,0
21,14164,True,False,0.8216666666666667,0.7912087912087912,493.0,N/A,N/A,93,200,0,100,100,0
21,13861,UNKNOWN,True,0.8216666666666667,0.7912087912087912,493.0,N/A,N/A,95,200,98,100,0,0
21,13853,UNKNOWN,True,0.8166666666666667,0.7868131868131868,490.0,N/A,N/A,100,190,100,100,0,0
21,14298,True,False,0.8166666666666667,0.7868131868131868,490.0,N/A,N/A,90,200,100,0,100,0
21,13892,True,False,0.8116666666666666,0.7846153846153846,487.0,N/A,N/A,77,130,80,100,100,0
21,14188,True,False,0.8016666666666666,0.7824175824175824,481.0,N/A,N/A,98,133,50,100,100,0
21,14150,UNKNOWN,True,0.8,0.778021978021978,480.0,N/A,N/A,82,200,98,100,0,0
21,14050,True,False,0.8,0.778021978021978,480.0,N/A,N/A,97,200,83,100,0,0
21,13920,UNKNOWN,True,0.7966666666666666,0.7758241758241758,478.0,N/A,N/A,98,180,100,100,0,0
21,14021,True,False,0.7916666666666666,0.7736263736263737,475.0,N/A,N/A,74,113,93,100,95,0
21,14041,True,False,0.7816666666666666,0.7714285714285715,469.0,N/A,N/A,66,150,80,80,93,0
21,14288,True,False,0.7666666666666667,0.7692307692307693,460.0,N/A,N/A,82,200,88,90,0,0
21,13845,UNKNOWN,True,0.745,0.7670329670329671,447.0,N/A,N/A,97,200,100,50,0,0
21,13984,True,False,0.7433333333333333,0.7648351648351648,446.0,N/A,N/A,98,148,100,0,100,0
21,14230,UNKNOWN,True,0.73,0.7626373626373626,438.0,N/A,N/A,68,183,87,100,0,0
21,13956,UNKNOWN,True,0.7183333333333334,0.7604395604395604,431.0,N/A,N/A,43,200,100,88,0,0
21,13855,True,False,0.6666666666666666,0.7538461538461538,400.0,N/A,N/A,100,200,100,0,0,0
21,14223,True,False,0.6666666666666666,0.7538461538461538,400.0,N/A,N/A,100,200,100,0,0,0
21,14214,True,False,0.6666666666666666,0.7538461538461538,400.0,N/A,N/A,0,200,100,0,100,0
21,14234,False,False,0.6633333333333333,0.7516483516483516,398.0,N/A,N/A,98,200,0,100,0,0
21,13941,False,False,0.66,0.7494505494505495,396.0,N/A,N/A,100,0,96,100,100,0
21,14295,True,False,0.6583333333333333,0.7472527472527473,395.0,N/A,N/A,95,0,100,100,100,0
21,13862,True,False,0.6566666666666666,0.7450549450549451,394.0,N/A,N/A,100,197,97,0,0,0
21,14121,False,False,0.65,0.7428571428571429,390.0,N/A,N/A,100,197,93,0,0,0
21,14240,False,False,0.6466666666666666,0.7384615384615385,388.0,N/A,N/A,88,200,100,0,0,0
21,14252,UNKNOWN,True,0.6466666666666666,0.7384615384615385,388.0,N/A,N/A,88,200,100,0,0,0
21,14287,False,False,0.645,0.7362637362637363,387.0,N/A,N/A,90,200,97,0,0,0
21,14061,False,False,0.6333333333333333,0.734065934065934,380.0,N/A,N/A,97,200,83,0,0,0
21,14129,False,False,0.5883333333333334,0.7318681318681318,353.0,N/A,N/A,63,90,0,100,100,0
21,13989,UNKNOWN,True,0.5,0.7274725274725274,300.0,N/A,N/A,100,200,0,0,0,0
21,14191,False,False,0.5,0.7274725274725274,300.0,N/A,N/A,100,200,0,0,0,0
21,14284,False,False,0.48833333333333334,0.7252747252747253,293.0,N/A,N/A,93,200,0,0,0,0
21,14019,UNKNOWN,True,0.48333333333333334,0.7230769230769231,290.0,N/A,N/A,90,200,0,0,0,0
21,13864,UNKNOWN,True,0.4583333333333333,0.7208791208791209,275.0,N/A,N/A,28,80,67,100,0,0
21,13971,False,False,0.35833333333333334,0.7186813186813187,215.0,N/A,N/A,43,103,69,0,0,0
21,14149,False,False,0.32166666666666666,0.7142857142857143,193.0,N/A,N/A,0,193,0,0,0,0
21,14060,False,False,0.32166666666666666,0.7142857142857143,193.0,N/A,N/A,95,0,98,0,0,0
21,13933,False,False,0.27166666666666667,0.7120879120879121,163.0,N/A,N/A,100,0,63,0,0,0
21,13877,False,False,0.24333333333333335,0.7098901098901099,146.0,N/A,N/A,93,53,0,0,0,0
21,13880,False,False,0.16666666666666666,0.7054945054945055,100.0,N/A,N/A,100,0,0,0,0,0
21,14112,False,False,0.16666666666666666,0.7054945054945055,100.0,N/A,N/A,100,0,0,0,0,0
21,13879,False,False,0.165,0.7032967032967034,99.0,N/A,N/A,99,0,0,0,0,0
21,13954,False,False,0.16333333333333333,0.6945054945054945,98.0,N/A,N/A,98,0,0,0,0,0
21,14030,False,False,0.16333333333333333,0.6945054945054945,98.0,N/A,N/A,98,0,0,0,0,0
21,14101,False,False,0.16333333333333333,0.6945054945054945,98.0,N/A,N/A,98,0,0,0,0,0
21,14103,UNKNOWN,True,0.16333333333333333,0.6945054945054945,98.0,N/A,N/A,98,0,0,0,0,0
21,13872,False,False,0.16166666666666665,0.6901098901098901,97.0,N/A,N/A,97,0,0,0,0,0
21,14173,UNKNOWN,True,0.16166666666666665,0.6901098901098901,97.0,N/A,N/A,97,0,0,0,0,0
21,13997,UNKNOWN,True,0.16,0.6879120879120879,96.0,N/A,N/A,96,0,0,0,0,0
21,13943,False,False,0.15833333333333333,0.6857142857142857,95.0,N/A,N/A,95,0,0,0,0,0
21,13905,False,False,0.155,0.6813186813186813,93.0,N/A,N/A,93,0,0,0,0,0
21,14002,UNKNOWN,True,0.155,0.6813186813186813,93.0,N/A,N/A,93,0,0,0,0,0
21,14162,False,False,0.15333333333333332,0.676923076923077,92.0,N/A,N/A,0,0,92,0,0,0
21,13986,False,False,0.15333333333333332,0.676923076923077,92.0,N/A,N/A,92,0,0,0,0,0
21,14250,False,False,0.15166666666666667,0.6747252747252748,91.0,N/A,N/A,91,0,0,0,0,0
21,14261,False,False,0.15,0.6725274725274726,90.0,N/A,N/A,90,0,0,0,0,0
21,13894,False,False,0.14833333333333334,0.6703296703296703,89.0,N/A,N/A,89,0,0,0,0,0
21,13856,UNKNOWN,True,0.14666666666666667,0.6681318681318681,88.0,N/A,N/A,88,0,0,0,0,0
21,14022,False,False,0.145,0.6615384615384615,87.0,N/A,N/A,87,0,0,0,0,0
21,13895,False,False,0.145,0.6615384615384615,87.0,N/A,N/A,87,0,0,0,0,0
21,13983,False,False,0.145,0.6615384615384615,87.0,N/A,N/A,87,0,0,0,0,0
21,14203,False,False,0.13,0.6593406593406593,78.0,N/A,N/A,78,0,0,0,0,0
21,13858,UNKNOWN,True,0.125,0.6571428571428571,75.0,N/A,N/A,75,0,0,0,0,0
21,14135,False,False,0.12166666666666667,0.654945054945055,73.0,N/A,N/A,73,0,0,0,0,0
21,13923,False,False,0.12,0.6505494505494506,72.0,N/A,N/A,72,0,0,0,0,0
21,13969,False,False,0.12,0.6505494505494506,72.0,N/A,N/A,72,0,0,0,0,0
21,14221,False,False,0.10833333333333334,0.6483516483516484,65.0,N/A,N/A,65,0,0,0,0,0
21,14020,False,False,0.09333333333333334,0.6461538461538462,56.0,N/A,N/A,56,0,0,0,0,0
21,14027,False,False,0.08666666666666667,0.643956043956044,52.0,N/A,N/A,52,0,0,0,0,0
21,14255,False,False,0.055,0.6417582417582418,33.0,N/A,N/A,33,0,0,0,0,0
21,13909,False,False,0.05,0.6395604395604395,30.0,N/A,N/A,30,0,0,0,0,0
21,14371,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14153,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14189,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14146,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14152,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14190,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,22783,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14192,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14202,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14193,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14200,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14199,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14195,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14154,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14201,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14148,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,22790,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14196,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14197,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14198,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14147,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14194,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14174,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,22524,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14172,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14171,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14170,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14177,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14168,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14179,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14167,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14180,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14181,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14166,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14165,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14163,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14161,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14182,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14160,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14434,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14419,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14159,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,21657,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14185,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,22331,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14376,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14186,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14229,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14204,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14277,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14275,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14314,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14317,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14273,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14320,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14272,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14321,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14271,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14268,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14266,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14265,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14264,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14263,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14260,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14259,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14276,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14313,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14256,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14312,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14302,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14305,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14297,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14296,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14306,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14308,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14294,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14293,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14292,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14291,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14311,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14290,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14286,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14285,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14283,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14145,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14254,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14205,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14226,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14224,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14222,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14220,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14352,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14359,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14218,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14217,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14216,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14215,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14213,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14211,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14210,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14209,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14208,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14207,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14225,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14227,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14323,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14301,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14324,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14249,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14247,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14243,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14325,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14239,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14238,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14330,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14237,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14236,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14344,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14233,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14232,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14348,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14231,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14257,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14080,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,14144,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13982,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13980,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13979,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13978,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13977,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13976,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13975,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13973,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
21,13970,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0
