courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_18.0,score_19.0,score_20.0,score_21.0,score_23.0,score_24.0,score_25.0,score_26.0,score_27.0,score_28.0,score_29.0,score_30.0,score_31.0,score_32.0,score_33.0,score_N/A
2,996,True,False,0.8391866913123844,0.981103552532124,1362.0,217.0,N/A,100,110,100,85,110,0,120,100,75,81,70,180,60,55,116,0
2,733,True,False,0.8348736906962415,0.9803476946334089,1355.0,198.0,N/A,100,120,100,78,115,0,100,65,140,60,70,200,40,47,120,0
2,1013,True,False,0.8317929759704251,0.9795918367346939,1350.0,242.0,N/A,100,120,100,95,105,0,120,100,115,72,80,175,50,0,118,0
2,622,True,False,0.8311768330252619,0.9788359788359788,1349.0,279.0,N/A,100,110,95,100,125,0,110,105,130,72,70,80,80,52,120,0
2,784,True,False,0.8299445471349353,0.9780801209372638,1347.0,321.0,N/A,100,80,100,80,140,0,110,130,75,76,95,195,70,0,96,0
2,657,True,False,0.8262476894639557,0.9773242630385488,1341.0,229.0,N/A,100,98,90,80,120,25,110,128,120,65,60,160,80,0,105,0
2,606,True,False,0.8256315465187923,0.9765684051398337,1340.0,268.0,N/A,100,120,95,68,110,0,120,100,105,67,85,140,60,50,120,0
2,648,True,False,0.8243992606284658,0.9758125472411187,1338.0,221.0,N/A,100,70,100,70,80,0,120,100,130,73,90,165,70,50,120,0
2,1007,True,False,0.8059149722735675,0.9750566893424036,1308.0,239.0,N/A,100,100,100,95,100,0,120,100,110,53,75,165,70,0,120,0
2,820,True,False,0.8028342575477511,0.9743008314436886,1303.0,280.0,N/A,100,110,100,95,111,0,120,130,85,62,80,120,70,0,120,0
2,751,True,False,0.8022181146025879,0.9735449735449735,1302.0,288.0,N/A,100,110,90,80,100,0,110,90,110,62,90,205,60,0,95,0
2,1000,True,False,0.800369685767098,0.9727891156462585,1299.0,267.0,N/A,100,98,93,77,95,50,120,80,70,76,90,145,20,55,130,0
2,772,True,False,0.7991373998767715,0.9720332577475435,1297.0,251.0,N/A,100,110,100,90,110,0,120,65,110,82,60,190,40,0,120,0
2,823,True,False,0.791743684534812,0.9712773998488284,1285.0,265.0,N/A,100,120,100,84,97,0,120,123,105,76,80,90,70,0,120,0
2,961,True,False,0.7898952556993223,0.9705215419501134,1282.0,224.0,N/A,100,120,95,94,110,0,120,65,80,78,75,110,60,55,120,0
2,1048,True,False,0.7886629698089956,0.9697656840513983,1280.0,307.0,N/A,100,110,100,80,100,0,120,110,100,60,90,130,50,0,130,0
2,807,True,False,0.7855822550831792,0.9690098261526833,1275.0,272.0,N/A,100,120,100,75,65,0,120,100,120,67,80,170,40,0,118,0
2,1075,True,False,0.7806531115218731,0.9682539682539683,1267.0,253.0,N/A,100,110,90,78,100,0,120,75,105,56,70,165,70,0,128,0
2,615,True,False,0.7763401109057301,0.9674981103552532,1260.0,279.0,N/A,100,120,100,100,125,0,90,100,0,90,95,130,70,20,120,0
2,978,True,False,0.7757239679605669,0.9667422524565382,1259.0,232.0,N/A,100,120,85,87,73,0,120,100,105,69,80,140,60,0,120,0
2,916,True,False,0.7701786814540974,0.9659863945578231,1250.0,285.0,N/A,100,100,85,70,65,0,90,120,135,76,60,180,50,0,119,0
2,994,True,False,0.7683302526186075,0.9652305366591081,1247.0,238.0,N/A,100,100,98,80,95,0,100,80,110,65,70,140,50,39,120,0
2,712,True,False,0.7677141096734442,0.9644746787603931,1246.0,281.0,N/A,100,100,100,100,80,0,120,80,100,70,75,100,60,43,118,0
2,1043,True,False,0.7658656808379544,0.963718820861678,1243.0,249.0,N/A,100,120,100,91,110,0,90,60,122,90,95,105,70,0,90,0
2,698,True,False,0.7646333949476278,0.9629629629629629,1241.0,303.0,N/A,100,100,95,60,110,0,120,100,115,66,70,115,70,0,120,0
2,912,True,False,0.762784966112138,0.9622071050642479,1238.0,273.0,N/A,100,110,95,75,95,0,120,130,0,68,80,132,70,43,120,0
2,876,True,False,0.7609365372766482,0.9614512471655329,1235.0,291.0,N/A,100,100,95,100,95,0,80,100,125,80,85,155,0,0,120,0
2,671,True,False,0.758471965495995,0.9606953892668179,1231.0,279.0,N/A,100,85,100,95,107,0,120,100,130,65,75,60,90,0,104,0
2,987,True,False,0.74060382008626,0.9599395313681028,1202.0,236.0,N/A,100,110,83,70,105,25,80,85,130,64,50,160,20,0,120,0
2,907,True,False,0.7362908194701171,0.9591836734693877,1195.0,292.0,N/A,100,50,95,75,95,0,120,90,110,62,70,160,50,0,118,0
2,862,True,False,0.7233518176216882,0.9584278155706727,1174.0,201.0,N/A,100,120,100,99,110,0,120,0,75,77,70,180,50,0,73,0
2,666,True,False,0.7208872458410351,0.9569160997732427,1170.0,231.0,N/A,100,110,95,90,110,25,0,100,0,70,60,210,80,0,120,0
2,917,True,False,0.7208872458410351,0.9569160997732427,1170.0,213.0,N/A,100,115,85,99,110,0,120,130,0,59,85,151,0,0,116,0
2,795,True,False,0.7122612446087492,0.9561602418745276,1156.0,178.0,N/A,100,70,95,57,100,0,120,100,0,72,70,153,50,49,120,0
2,812,True,False,0.7085643869377696,0.9546485260770975,1150.0,184.0,N/A,100,85,90,75,80,25,120,65,0,73,90,235,60,52,0,0
2,610,True,False,0.7085643869377696,0.9546485260770975,1150.0,273.0,N/A,100,110,98,80,125,75,120,130,0,87,90,0,80,55,0,0
2,669,True,False,0.7067159581022797,0.9538926681783825,1147.0,234.0,N/A,100,115,85,78,102,0,120,125,120,82,70,0,30,0,120,0
2,953,True,False,0.7005545286506469,0.9523809523809523,1137.0,228.0,N/A,100,87,93,95,70,0,110,110,90,57,75,101,30,0,119,0
2,674,True,False,0.7005545286506469,0.9523809523809523,1137.0,241.0,N/A,100,108,90,69,73,0,120,65,75,67,70,90,80,0,130,0
2,617,True,False,0.6968576709796673,0.9516250944822373,1131.0,174.0,N/A,100,70,100,90,100,0,95,90,115,61,50,130,10,0,120,0
2,665,True,False,0.6925446703635243,0.9508692365835223,1124.0,189.0,N/A,100,110,90,75,70,0,110,60,65,49,60,140,30,37,128,0
2,641,True,False,0.6845348120764018,0.9501133786848073,1111.0,204.0,N/A,100,85,90,94,100,0,100,65,75,82,50,150,0,0,120,0
2,898,True,False,0.6833025261860751,0.9486016628873771,1109.0,296.0,N/A,100,110,100,70,110,0,120,60,75,64,60,80,40,0,120,0
2,710,True,False,0.6833025261860751,0.9486016628873771,1109.0,186.0,N/A,100,105,65,85,95,0,100,95,0,59,85,150,50,0,120,0
2,906,True,False,0.6826863832409119,0.9478458049886621,1108.0,260.0,N/A,100,110,100,85,50,0,120,75,65,57,75,70,60,55,86,0
2,1061,True,False,0.6796056685150955,0.9470899470899471,1103.0,190.0,N/A,100,100,100,95,50,0,100,65,80,62,70,115,30,20,116,0
2,1030,True,False,0.6746765249537893,0.9463340891912321,1095.0,303.0,N/A,100,100,80,50,130,0,100,100,90,65,80,0,80,0,120,0
2,647,True,False,0.6678989525569933,0.9455782312925171,1084.0,256.0,N/A,100,110,100,95,99,0,0,95,105,0,70,145,60,0,105,0
2,1038,True,False,0.66728280961183,0.9448223733938019,1083.0,249.0,N/A,100,120,100,95,110,0,100,60,0,78,85,0,80,35,120,0
2,892,True,False,0.662969808995687,0.9440665154950869,1076.0,294.0,N/A,100,60,97,89,80,0,100,65,80,48,70,151,30,0,106,0
2,813,True,False,0.6623536660505237,0.9433106575963719,1075.0,276.0,N/A,100,90,80,60,80,25,110,65,0,64,80,100,50,51,120,0
2,681,True,False,0.6617375231053605,0.9425547996976569,1074.0,244.0,N/A,100,77,90,83,110,0,120,0,85,73,75,115,30,0,116,0
2,1033,True,False,0.6598890942698706,0.9417989417989417,1071.0,289.0,N/A,100,100,100,100,85,0,110,65,0,57,90,95,0,39,130,0
2,947,True,False,0.6592729513247073,0.9410430839002267,1070.0,224.0,N/A,100,50,100,100,100,0,110,0,75,65,60,120,60,0,130,0
2,1019,True,False,0.6568083795440542,0.9402872260015117,1066.0,259.0,N/A,100,50,100,99,80,0,100,65,70,55,60,147,20,0,120,0
2,771,True,False,0.6531115218730745,0.9395313681027967,1060.0,308.0,N/A,100,100,97,87,0,0,110,55,70,61,60,130,70,0,120,0
2,703,True,False,0.6524953789279113,0.9380196523053665,1059.0,263.0,N/A,100,65,90,94,85,0,95,75,70,85,90,0,90,0,120,0
2,1010,True,False,0.6524953789279113,0.9380196523053665,1059.0,241.0,N/A,100,76,80,89,70,0,120,0,70,64,85,115,70,0,120,0
2,869,True,False,0.6500308071472581,0.9372637944066515,1055.0,192.0,N/A,100,110,90,80,70,50,120,0,0,61,50,180,40,0,104,0
2,1066,True,False,0.6481823783117683,0.9365079365079365,1052.0,252.0,N/A,100,80,98,100,100,0,120,85,0,53,0,150,70,0,96,0
2,1012,True,False,0.6475662353666051,0.9357520786092215,1051.0,241.0,N/A,100,106,100,97,55,0,120,95,85,55,70,0,50,0,118,0
2,821,True,False,0.6457178065311152,0.9349962207105065,1048.0,262.0,N/A,100,100,90,75,20,0,90,95,75,59,75,111,40,0,118,0
2,1035,True,False,0.6438693776956254,0.9342403628117913,1045.0,246.0,N/A,100,60,100,85,75,0,120,10,75,64,50,160,60,0,86,0
2,607,True,False,0.6377079482439926,0.9327286470143613,1035.0,269.0,N/A,100,65,90,70,60,25,120,0,74,70,75,100,70,0,116,0
2,950,True,False,0.6377079482439926,0.9327286470143613,1035.0,227.0,N/A,100,104,87,80,86,0,120,86,60,54,50,80,10,0,118,0
2,602,True,False,0.6315465187923598,0.9319727891156463,1025.0,176.0,N/A,100,83,100,73,78,0,120,0,0,42,70,140,50,53,116,0
2,624,True,False,0.6266173752310537,0.9312169312169312,1017.0,206.0,N/A,100,102,96,79,11,0,110,60,75,63,70,120,0,25,106,0
2,1065,True,False,0.6235366605052373,0.9304610733182161,1012.0,174.0,N/A,100,100,90,70,24,0,84,60,110,55,50,122,30,0,117,0
2,857,True,False,0.6229205175600739,0.9297052154195011,1011.0,277.0,N/A,100,90,75,90,30,0,100,100,0,76,80,210,60,0,0,0
2,896,True,False,0.6044362292051756,0.9289493575207861,981.0,210.0,N/A,100,80,100,50,80,0,120,0,130,46,60,100,20,0,95,0
2,651,True,False,0.6032039433148491,0.9281934996220711,979.0,286.0,N/A,100,0,0,100,75,0,120,100,75,64,75,120,30,0,120,0
2,1054,True,False,0.596426370918053,0.927437641723356,968.0,308.0,N/A,100,40,85,83,0,25,110,50,70,57,70,90,70,0,118,0
2,636,True,False,0.5902649414664202,0.926681783824641,958.0,194.0,N/A,100,72,91,44,80,0,100,0,62,57,60,70,50,52,120,0
2,682,True,False,0.589648798521257,0.9259259259259259,957.0,217.0,N/A,100,65,100,95,35,0,120,55,65,68,50,30,20,34,120,0
2,605,True,False,0.5878003696857671,0.9251700680272109,954.0,267.0,N/A,100,103,0,72,20,25,90,0,0,74,80,200,40,30,120,0
2,778,True,False,0.5871842267406038,0.9244142101284959,953.0,253.0,N/A,100,50,80,75,55,0,120,0,85,70,70,105,70,0,73,0
2,732,True,False,0.585335797905114,0.9236583522297808,950.0,169.0,N/A,100,60,80,80,75,0,120,0,50,49,80,125,0,35,96,0
2,965,True,False,0.5797905113986445,0.9229024943310657,941.0,299.0,N/A,100,120,100,85,140,0,120,85,0,76,85,30,0,0,0,0
2,914,True,False,0.5760936537276649,0.9221466364323507,935.0,276.0,N/A,100,90,100,70,0,0,110,10,30,65,60,140,40,0,120,0
2,609,True,False,0.5748613678373382,0.9213907785336357,933.0,165.0,N/A,100,90,100,100,85,0,120,0,50,75,0,35,0,58,120,0
2,960,True,False,0.574245224892175,0.9206349206349206,932.0,260.0,N/A,100,110,50,90,65,0,100,5,80,35,0,147,30,0,120,0
2,839,True,False,0.5668515095502157,0.9191232048374905,920.0,188.0,N/A,100,83,0,82,75,0,120,65,0,0,85,110,80,0,120,0
2,874,True,False,0.5668515095502157,0.9191232048374905,920.0,287.0,N/A,100,90,25,85,70,0,90,60,75,58,0,80,30,39,118,0
2,811,True,False,0.5619223659889094,0.9183673469387755,912.0,268.0,N/A,100,90,85,80,60,0,100,5,0,40,0,145,40,51,116,0
2,689,True,False,0.5594577942082564,0.9176114890400605,908.0,172.0,N/A,100,90,80,45,50,0,110,25,110,58,50,50,20,0,120,0
2,963,True,False,0.558841651263093,0.9168556311413454,907.0,298.0,N/A,100,90,0,90,85,0,120,30,105,46,0,45,40,40,116,0
2,1015,True,False,0.5489833641404805,0.9160997732426304,891.0,244.0,N/A,100,105,85,64,100,0,120,0,0,57,85,115,60,0,0,0
2,1023,True,False,0.5391250770178682,0.9153439153439153,875.0,246.0,N/A,100,120,95,85,80,0,120,90,0,65,90,0,30,0,0,0
2,646,True,False,0.5268022181146026,0.9138321995464853,855.0,166.0,N/A,100,120,100,90,90,0,110,0,0,80,85,0,80,0,0,0
2,844,True,False,0.5268022181146026,0.9138321995464853,855.0,182.0,N/A,100,107,92,79,27,0,0,60,90,54,70,0,60,0,116,0
2,825,True,False,0.5231053604436229,0.9130763416477702,849.0,187.0,N/A,100,100,60,37,35,0,120,75,0,72,60,110,80,0,0,0
2,955,True,False,0.5126309303758472,0.9123204837490552,832.0,217.0,N/A,100,83,100,85,80,0,0,0,75,73,0,100,40,0,96,0
2,707,True,False,0.5077017868145409,0.9115646258503401,824.0,177.0,N/A,100,105,95,80,63,0,120,65,0,66,70,0,60,0,0,0
2,623,True,False,0.5070856438693777,0.9108087679516251,823.0,292.0,N/A,100,80,65,68,45,0,120,10,70,0,75,0,20,50,120,0
2,736,True,False,0.5027726432532348,0.91005291005291,816.0,258.0,N/A,100,110,100,80,70,0,90,65,0,71,70,0,60,0,0,0
2,619,True,False,0.5015403573629081,0.909297052154195,814.0,192.0,N/A,100,25,80,70,0,0,120,0,0,50,0,150,50,39,130,0
2,931,True,False,0.49476278496611215,0.90854119425548,803.0,165.0,N/A,100,31,95,38,0,0,120,60,59,50,60,40,30,0,120,0
2,981,True,False,0.49353049907578556,0.907785336356765,801.0,280.0,N/A,100,90,0,75,42,0,70,0,50,68,75,63,50,0,118,0
2,603,True,False,0.49168207024029575,0.9070294784580499,798.0,265.0,N/A,100,110,80,89,83,0,0,95,0,76,85,0,80,0,0,0
2,834,True,False,0.4910659272951325,0.9062736205593348,797.0,185.0,N/A,100,95,87,78,60,0,120,70,0,57,70,0,20,40,0,0
2,798,True,False,0.48860135551447936,0.9055177626606198,793.0,180.0,N/A,100,55,100,63,90,0,95,0,75,75,0,140,0,0,0,0
2,708,True,False,0.48613678373382624,0.9047619047619048,789.0,265.0,N/A,100,110,50,75,90,0,100,63,0,0,50,0,30,35,86,0
2,734,True,False,0.48428835489833644,0.9040060468631897,786.0,210.0,N/A,100,80,100,80,55,0,120,65,0,46,0,0,20,0,120,0
2,685,True,False,0.4805914972273567,0.9032501889644747,780.0,246.0,N/A,100,100,95,85,50,0,90,0,0,69,80,0,40,0,71,0
2,700,True,False,0.47751078250154033,0.9024943310657596,775.0,254.0,N/A,100,70,100,90,80,0,80,0,0,0,0,135,0,0,120,0
2,1014,True,False,0.47443006777572394,0.9017384731670446,770.0,243.0,N/A,100,58,90,45,75,0,120,60,0,77,85,0,60,0,0,0
2,709,True,False,0.4738139248305607,0.9009826152683296,769.0,270.0,N/A,100,30,83,83,58,0,100,60,0,66,60,0,10,0,119,0
2,642,True,False,0.4731977818853974,0.9002267573696145,768.0,216.0,N/A,100,103,66,74,70,0,0,0,18,72,70,35,40,0,120,0
2,1009,True,False,0.4713493530499076,0.8994708994708994,765.0,217.0,N/A,100,80,100,95,0,0,115,60,0,75,70,0,70,0,0,0
2,928,True,False,0.4688847812692545,0.8987150415721844,761.0,215.0,N/A,100,70,95,40,65,0,100,10,0,61,70,0,60,0,90,0
2,927,True,False,0.4682686383240912,0.8979591836734694,760.0,215.0,N/A,100,70,90,40,60,0,110,0,0,55,85,0,30,0,120,0
2,815,True,False,0.46210720887245843,0.8972033257747544,750.0,185.0,N/A,100,93,83,84,60,0,120,0,0,65,75,0,70,0,0,0
2,801,True,False,0.45902649414664204,0.8964474678760394,745.0,179.0,N/A,100,100,95,65,85,0,120,55,0,0,75,0,50,0,0,0
2,925,True,False,0.4584103512014787,0.8956916099773242,744.0,177.0,N/A,100,85,85,45,85,0,120,0,0,79,95,0,50,0,0,0
2,989,True,False,0.4553296364756624,0.8941798941798942,739.0,225.0,N/A,100,120,95,93,0,0,0,130,0,51,90,0,60,0,0,0
2,676,True,False,0.4553296364756624,0.8941798941798942,739.0,242.0,N/A,100,70,90,67,70,0,120,50,0,62,60,0,50,0,0,0
2,773,True,False,0.4540973505853358,0.8934240362811792,737.0,306.0,N/A,100,120,0,87,0,0,120,0,0,74,50,0,70,0,116,0
2,757,True,False,0.452248921749846,0.8926681783824642,734.0,236.0,N/A,100,110,70,70,20,0,120,0,0,47,60,0,20,0,117,0
2,608,True,False,0.44978434996919286,0.891912320483749,730.0,173.0,N/A,100,110,75,70,110,0,0,0,0,90,95,0,80,0,0,0
2,822,True,False,0.4454713493530499,0.891156462585034,723.0,166.0,N/A,100,65,80,65,70,0,120,60,0,73,70,0,20,0,0,0
2,920,True,False,0.4417744916820702,0.890400604686319,717.0,213.0,N/A,100,65,96,95,60,0,120,65,0,46,70,0,0,0,0,0
2,668,True,False,0.43869377695625383,0.889644746787604,712.0,234.0,N/A,100,30,0,81,87,0,0,0,35,53,60,140,40,0,86,0
2,742,True,False,0.4374614910659273,0.8888888888888888,710.0,215.0,N/A,100,80,90,22,40,0,110,60,0,55,70,0,10,0,73,0
2,1079,True,False,0.4343807763401109,0.8881330309901738,705.0,289.0,N/A,100,90,90,40,50,0,110,65,0,50,60,0,50,0,0,0
2,597,True,False,0.43068391866913125,0.8873771730914588,699.0,321.0,N/A,100,80,100,100,25,0,0,50,0,69,95,0,80,0,0,0
2,629,True,False,0.4239063462723352,0.8866213151927438,688.0,295.0,N/A,100,80,50,70,65,0,120,0,0,78,75,0,50,0,0,0
2,871,True,False,0.4214417744916821,0.8858654572940288,684.0,203.0,N/A,100,80,45,94,75,0,0,0,0,60,80,0,30,0,120,0
2,817,True,False,0.41281577325939617,0.8851095993953136,670.0,277.0,N/A,100,60,60,80,20,0,100,0,0,50,0,200,0,0,0,0
2,678,True,False,0.4004929143561306,0.8843537414965986,650.0,302.0,N/A,100,100,90,80,70,0,0,85,0,0,75,0,50,0,0,0
2,1074,True,False,0.3986444855206408,0.8835978835978836,647.0,321.0,N/A,100,100,90,85,20,0,100,0,0,67,85,0,0,0,0,0
2,616,True,False,0.39371534195933455,0.8828420256991686,639.0,192.0,N/A,100,40,90,55,0,0,120,0,0,44,0,150,40,0,0,0
2,786,True,False,0.3894023413431916,0.8820861678004536,632.0,172.0,N/A,100,90,40,45,70,0,100,0,0,67,0,0,0,0,120,0
2,633,True,False,0.38878619839802836,0.8813303099017384,631.0,195.0,N/A,100,73,95,70,77,0,0,25,0,51,90,0,50,0,0,0
2,911,True,False,0.3844731977818854,0.8805744520030234,624.0,191.0,N/A,103,110,100,90,0,0,0,0,0,86,75,0,60,0,0,0
2,860,True,False,0.38324091189155884,0.8798185941043084,622.0,200.0,N/A,100,70,100,66,85,0,85,0,0,36,60,0,20,0,0,0
2,897,True,False,0.3820086260012323,0.8790627362055934,620.0,181.0,N/A,100,90,0,60,75,0,120,0,0,75,70,0,30,0,0,0
2,800,True,False,0.38016019716574245,0.8783068783068783,617.0,182.0,N/A,100,109,90,88,0,0,0,0,0,60,50,0,0,0,120,0
2,789,True,False,0.3758471965495995,0.8775510204081632,610.0,261.0,N/A,100,70,0,0,65,0,120,0,0,55,70,0,40,0,90,0
2,899,True,False,0.3752310536044362,0.8767951625094482,609.0,166.0,N/A,100,105,85,80,60,0,0,0,0,59,60,0,60,0,0,0
2,887,True,False,0.37399876771410967,0.8760393046107332,607.0,169.0,N/A,100,100,60,80,0,0,100,0,0,77,60,0,30,0,0,0
2,814,True,False,0.3733826247689464,0.8752834467120182,606.0,265.0,N/A,100,90,80,70,10,0,90,0,0,46,50,0,70,0,0,0
2,1076,True,False,0.37153419593345655,0.873771730914588,603.0,253.0,N/A,100,90,99,75,20,0,100,0,0,49,50,0,20,0,0,0
2,934,True,False,0.37153419593345655,0.873771730914588,603.0,167.0,N/A,100,100,0,85,0,0,100,60,0,78,0,0,80,0,0,0
2,796,True,False,0.37030191004313,0.872260015117158,601.0,179.0,N/A,103,90,70,75,65,0,0,0,0,78,60,0,60,0,0,0
2,948,True,False,0.37030191004313,0.872260015117158,601.0,225.0,N/A,100,70,0,65,58,0,120,0,0,78,70,0,40,0,0,0
2,601,True,False,0.36352433764633396,0.871504157218443,590.0,174.0,N/A,100,120,90,65,0,25,0,0,0,75,85,0,30,0,0,0
2,969,True,False,0.3598274799753543,0.8707482993197279,584.0,230.0,N/A,27,105,95,87,65,0,0,0,0,75,60,0,70,0,0,0
2,1056,True,False,0.35797905113986445,0.8699924414210128,581.0,308.0,N/A,100,100,97,78,0,0,0,0,0,76,80,0,50,0,0,0
2,767,True,False,0.3561306223043746,0.8692365835222978,578.0,250.0,N/A,100,45,45,95,40,0,90,0,0,49,0,0,10,0,104,0
2,656,True,False,0.35243376463339493,0.8684807256235828,572.0,298.0,N/A,100,85,0,88,0,0,120,0,0,56,50,0,30,43,0,0
2,986,True,False,0.3407270486752927,0.8677248677248677,553.0,N/A,N/A,100,90,97,90,0,0,0,0,0,86,0,0,90,0,0,0
2,894,True,False,0.33826247689463956,0.8662131519274376,549.0,294.0,N/A,100,102,0,67,20,0,0,0,75,65,0,0,0,0,120,0
2,792,True,False,0.33826247689463956,0.8662131519274376,549.0,263.0,N/A,100,95,88,82,65,0,0,0,0,49,70,0,0,0,0,0
2,797,True,False,0.3314849044978435,0.8654572940287226,538.0,270.0,N/A,100,30,100,68,0,0,120,0,0,80,0,0,40,0,0,0
2,1057,True,False,0.3302526186075169,0.8647014361300076,536.0,308.0,N/A,100,80,90,93,0,0,0,50,0,53,50,0,20,0,0,0
2,716,True,False,0.32778804682686385,0.8639455782312925,532.0,189.0,N/A,100,85,90,60,0,0,0,0,0,67,0,0,10,0,120,0
2,904,True,False,0.325939617991374,0.8631897203325775,529.0,211.0,N/A,100,76,0,0,27,0,0,38,0,65,90,0,60,0,73,0
2,865,True,False,0.32532347504621073,0.8616780045351474,528.0,188.0,N/A,100,73,68,72,0,0,80,0,0,65,70,0,0,0,0,0
2,788,True,False,0.32532347504621073,0.8616780045351474,528.0,173.0,N/A,100,70,100,96,80,0,0,0,0,82,0,0,0,0,0,0
2,808,True,False,0.3234750462107209,0.8609221466364324,525.0,274.0,N/A,100,0,0,75,0,0,0,0,0,65,95,0,70,0,120,0
2,626,True,False,0.32101047443006775,0.8601662887377173,521.0,288.0,N/A,100,60,75,65,0,0,0,0,0,46,85,0,90,0,0,0
2,1044,True,False,0.31053604436229204,0.8594104308390023,504.0,269.0,N/A,100,95,0,90,0,25,0,0,0,84,70,0,40,0,0,0
2,945,True,False,0.3093037584719655,0.8586545729402872,502.0,218.0,N/A,100,110,90,85,0,0,0,0,0,57,50,0,10,0,0,0
2,1039,True,False,0.3080714725816389,0.8578987150415722,500.0,248.0,N/A,100,100,60,20,55,0,0,0,0,70,95,0,0,0,0,0
2,618,True,False,0.30191004313000613,0.8563869992441421,490.0,288.0,N/A,100,80,90,45,0,0,0,0,0,65,70,0,40,0,0,0
2,731,True,False,0.30191004313000613,0.8563869992441421,490.0,209.0,N/A,100,80,90,80,0,0,0,0,0,55,85,0,0,0,0,0
2,900,True,False,0.30129390018484287,0.8556311413454271,489.0,165.0,N/A,100,85,100,100,0,0,0,0,0,54,0,0,50,0,0,0
2,1022,True,False,0.3006777572396796,0.854875283446712,488.0,304.0,N/A,100,40,70,92,0,0,0,0,0,71,85,0,30,0,0,0
2,673,True,False,0.2982131854590265,0.854119425547997,484.0,202.0,N/A,100,105,100,97,0,0,0,0,0,82,0,0,0,0,0,0
2,799,True,False,0.2963647566235367,0.8526077097505669,481.0,181.0,N/A,100,100,40,60,30,0,100,0,0,51,0,0,0,0,0,0
