courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_384.0,score_406.0,score_412.0,score_413.0,score_429.0,score_434.0,score_435.0,score_447.0,score_465.0,score_489.0,score_N/A
18,13131,True,False,0.7731382978723403,0.9085173501577287,581.4,N/A,N/A,20,80.0,38,94,70.0,57,70.4,100,52,0,0
18,13139,True,False,0.7683510638297871,0.9053627760252366,577.8,1313.0,https://github.com/rolling-scopes-school/fb81c19a-ac03-5891-933b-efe256bdceec-IOS2020,20,80.0,44,94,70.0,57,76.80000000000001,100,36,0,0
18,12848,True,False,0.760904255319149,0.9022082018927445,572.2,1311.0,https://github.com/rolling-scopes-school/ac2cd18f-8d41-538d-9b0e-6ce3cf80d3a8-IOS2020,20,80.0,42,100,70.0,43,67.2,100,50,0,0
18,13195,True,False,0.7595744680851064,0.8990536277602523,571.2,1308.0,https://github.com/rolling-scopes-school/31ac4871-9127-5715-905e-b2b6fdd13ffa-IOS2020,20,80.0,25,70,70.0,49,67.2,100,45,45,0
18,13009,True,False,0.7553191489361702,0.8958990536277602,568.0,1307.0,https://github.com/rolling-scopes-school/0a704929-50ac-538c-b078-8429446132fb-IOS2020,20,64.0,51,70,70.0,54,80.0,100,59,0,0
18,12966,True,False,0.7539893617021277,0.889589905362776,567.0,N/A,N/A,20,80.0,33,100,70.0,54,80.0,100,30,0,0
18,13013,True,False,0.7539893617021277,0.889589905362776,567.0,1320.0,https://github.com/rolling-scopes-school/c75ff87f-4a57-5464-88a4-30e897758832-IOS2020,20,80.0,38,100,70.0,43,80.0,100,36,0,0
18,13124,True,False,0.7434840425531916,0.886435331230284,559.1,N/A,N/A,20,80.0,29,100,51.099999999999994,54,80.0,100,45,0,0
18,13005,True,False,0.7372340425531915,0.8832807570977917,554.4,1319.0,https://github.com/rolling-scopes-school/beed2997-dfe2-5eae-a8eb-3f0ba5b2fd3f-IOS2020,20,80.0,44,100,70.0,27,70.4,100,43,0,0
18,12842,True,False,0.7172872340425531,0.8801261829652997,539.4,N/A,N/A,20,80.0,29,100,70.0,54,70.4,100,16,0,0
18,12933,True,False,0.7154255319148937,0.8769716088328076,538.0,N/A,N/A,20,80.0,33,100,70.0,0,80.0,100,55,0,0
18,12994,True,False,0.7047872340425532,0.8738170347003155,530.0,N/A,N/A,20,52.800000000000004,55,72,70.0,54,67.2,100,39,0,0
18,13052,True,False,0.7007978723404256,0.8706624605678234,527.0,1309.0,https://github.com/rolling-scopes-school/bcd4f58c-4751-57aa-b3f4-8c9dcd45e753-IOS2020,20,80.0,22,100,70.0,32,80.0,100,23,0,0
18,13143,True,False,0.6976063829787235,0.8675078864353313,524.6,N/A,https://github.com/rolling-scopes-school/424493b8-70a2-569f-b4ff-73b6c7394373-IOS2020,10,80.0,69,56,70.0,46,73.60000000000001,100,20,0,0
18,13270,True,False,0.6763297872340426,0.8643533123028391,508.6,1311.0,https://github.com/rolling-scopes-school/e83d795b-9cda-5173-87a8-bfbaa49e42a5-IOS2020,20,56.800000000000004,0,59,70.0,49,60.800000000000004,100,59,34,0
18,13476,True,False,0.6611702127659576,0.861198738170347,497.20000000000005,N/A,N/A,20,56.800000000000004,38,70,70.0,38,70.4,100,34,0,0
18,12856,True,False,0.6468085106382978,0.8580441640378549,486.4,1324.0,https://github.com/rolling-scopes-school/61178315-a0ce-56ef-b0d0-01d2f53c2f83-IOS2020,20,80.0,22,100,29.4,46,0.0,100,30,59,0
18,13066,True,False,0.6436170212765957,0.8548895899053628,484.0,N/A,N/A,20,80.0,69,100,70.0,65,80.0,0,0,0,0
18,12841,UNKNOWN,True,0.6422872340425532,0.8517350157728707,483.0,1309.0,https://github.com/rolling-scopes-school/6e534e3b-e6a1-5521-8394-bcdee91ef6f6-IOS2020,20,80.0,55,100,70.0,78,80.0,0,0,0,0
18,12884,True,False,0.6305851063829787,0.8485804416403786,474.2,1307.0,https://github.com/rolling-scopes-school/709a8777-f743-55cd-87af-0219c0f3c3cb-IOS2020,20,80.0,51,89,18.2,43,32.0,100,41,0,0
18,13110,UNKNOWN,True,0.6210106382978723,0.8454258675078864,467.0,1317.0,https://github.com/rolling-scopes-school/cd4a2c76-d58f-527c-a99a-789e3e4d0400-IOS2020,20,80.0,58,100,70.0,59,80.0,0,0,0,0
18,13777,True,False,0.6082446808510639,0.8422712933753943,457.40000000000003,1320.0,https://github.com/rolling-scopes-school/ea2d58d7-bdea-53b2-a8c6-d1ad2922e255-IOS2020,20,64.0,24,70,58.8,43,41.6,100,36,0,0
18,13087,UNKNOWN,True,0.601063829787234,0.8391167192429022,452.0,1321.0,https://github.com/rolling-scopes-school/fa8d5bc3-2833-5c42-877e-28dd0cec5145-IOS2020,20,80.0,45,100,70.0,57,80.0,0,0,0,0
18,13159,True,False,0.5970744680851063,0.8359621451104101,449.0,N/A,N/A,20,80.0,42,0,70.0,57,80.0,100,0,0,0
18,12710,UNKNOWN,True,0.589095744680851,0.832807570977918,443.0,N/A,N/A,20,80.0,42,100,70.0,51,80.0,0,0,0,0
18,13018,UNKNOWN,True,0.586436170212766,0.8296529968454258,441.0,N/A,N/A,20,80.0,45,100,70.0,46,80.0,0,0,0,0
18,12702,True,False,0.5824468085106383,0.8264984227129337,438.0,N/A,N/A,20,80.0,31,100,70.0,57,80.0,0,0,0,0
18,12811,True,False,0.5773936170212766,0.8233438485804416,434.2,N/A,N/A,20,80.0,38,91,0.0,54,51.2,100,0,0,0
18,12878,True,False,0.5723404255319149,0.8201892744479495,430.4,N/A,N/A,20,80.0,38,0,70.0,41,70.4,100,11,0,0
18,13423,True,False,0.5710106382978724,0.8170347003154574,429.4,1319.0,https://github.com/rolling-scopes-school/424e9551-4a8c-58f5-b69e-6e15122b281b-IOS2020,20,80.0,31,56,70.0,30,22.400000000000002,100,20,0,0
18,13030,True,False,0.5598404255319149,0.8138801261829653,421.0,N/A,N/A,20,80.0,0,70,70.0,38,32.0,100,11,0,0
18,12858,True,False,0.551063829787234,0.8107255520504731,414.4,N/A,N/A,20,68.0,0,86,70.0,0,70.4,100,0,0,0
18,13114,True,False,0.5417553191489362,0.807570977917981,407.4,1321.0,https://github.com/rolling-scopes-school/ef496318-9a6a-5bb3-af9c-f5fba058b50d-IOS2020,20,56.800000000000004,24,72,25.2,32,34.4,98,45,0,0
18,13233,True,False,0.5398936170212766,0.804416403785489,406.0,N/A,N/A,20,68.0,27,89,70.0,32,0.0,100,0,0,0
18,12850,True,False,0.5267287234042554,0.8012618296529969,396.1,1317.0,https://github.com/rolling-scopes-school/c31f3900-b585-5ded-b8a9-dd1cc920f408-IOS2020,20,68.0,51,56,51.099999999999994,70,80.0,0,0,0,0
18,13215,True,False,0.526595744680851,0.7981072555205048,396.0,N/A,N/A,20,80.0,0,100,70.0,46,80.0,0,0,0,0
18,13294,True,False,0.5212765957446809,0.7949526813880127,392.0,1308.0,https://github.com/rolling-scopes-school/0fb29f08-1eb2-5b39-91f9-d5ac56c8582f-IOS2020,20,80.0,18,0,70.0,24,80.0,100,0,0,0
18,13490,True,False,0.46941489361702127,0.7917981072555205,353.0,N/A,N/A,20,80.0,22,100,70.0,24,0.0,19,18,0,0
18,13020,UNKNOWN,True,0.4465425531914894,0.7886435331230284,335.8,1308.0,https://github.com/rolling-scopes-school/3243b0b4-3b41-5f55-864e-125667d8c9ac-IOS2020,20,56.800000000000004,44,62,70.0,51,32.0,0,0,0,0
18,12803,True,False,0.4461436170212766,0.7854889589905363,335.5,1315.0,https://github.com/rolling-scopes-school/a6bafc45-fa45-56b3-a37f-0c4e430f1d9a-IOS2020,20,56.800000000000004,25,0,44.099999999999994,30,41.6,100,18,0,0
18,13001,True,False,0.43351063829787234,0.7823343848580442,326.0,N/A,N/A,20,80.0,24,100,70.0,32,0.0,0,0,0,0
18,12988,True,False,0.41688829787234044,0.7791798107255521,313.5,1308.0,https://github.com/rolling-scopes-school/afd0a86e-8b2d-57a1-8694-3e8618afc161-IOS2020,20,22.400000000000002,25,0,21.7,35,22.400000000000002,82,34,51,0
18,13085,UNKNOWN,True,0.39521276595744687,0.7760252365930599,297.20000000000005,1316.0,https://github.com/rolling-scopes-school/8f4eaf76-8813-5b6f-80d7-16cf0b1e9aa4-IOS2020,20,60.0,22,45,65.8,14,70.4,0,0,0,0
18,12957,UNKNOWN,True,0.37420212765957445,0.7728706624605678,281.4,1313.0,https://github.com/rolling-scopes-school/1af3bff0-a38f-5b59-8ce4-64ac15d3a344-IOS2020,20,80.0,22,0,47.599999999999994,51,60.800000000000004,0,0,0,0
18,12777,UNKNOWN,True,0.3257978723404255,0.7634069400630915,245.0,N/A,N/A,20,80.0,45,100,0.0,0,0.0,0,0,0,0
18,13290,True,False,0.3257978723404255,0.7634069400630915,245.0,N/A,N/A,20,72.0,53,100,0.0,0,0.0,0,0,0,0
18,13463,True,False,0.3257978723404255,0.7634069400630915,245.0,N/A,N/A,20,80.0,73,72,0.0,0,0.0,0,0,0,0
18,13014,True,False,0.31409574468085105,0.7602523659305994,236.2,N/A,N/A,10,45.6,0,0,18.2,24,38.400000000000006,100,0,0,0
18,13765,True,False,0.3071808510638298,0.7570977917981072,231.0,N/A,N/A,20,80.0,31,100,0.0,0,0.0,0,0,0,0
18,13064,True,False,0.29747340425531915,0.7539432176656151,223.70000000000002,N/A,N/A,20,56.800000000000004,18,59,39.9,30,0.0,0,0,0,0
18,12761,UNKNOWN,True,0.2909574468085106,0.750788643533123,218.79999999999998,N/A,N/A,20,64.0,40,59,18.2,8,9.600000000000001,0,0,0,0
18,13180,False,False,0.2632978723404255,0.7476340694006309,198.0,N/A,N/A,20,68.0,40,0,70.0,0,0.0,0,0,0,0
18,12911,False,False,0.2526595744680851,0.7444794952681388,190.0,N/A,N/A,20,68.0,13,89,0.0,0,0.0,0,0,0,0
18,12764,False,False,0.25132978723404253,0.7413249211356467,189.0,N/A,N/A,20,56.800000000000004,35,59,18.2,0,0.0,0,0,0,0
18,13008,False,False,0.2462765957446809,0.7381703470031545,185.20000000000002,N/A,N/A,20,56.800000000000004,13,16,0.0,30,22.400000000000002,0,27,0,0
18,12851,False,False,0.21808510638297873,0.7350157728706624,164.0,N/A,N/A,20,80.0,64,0,0.0,0,0.0,0,0,0,0
18,12831,False,False,0.20851063829787236,0.7318611987381703,156.8,N/A,N/A,20,0.0,22,35,7.0,30,12.8,0,30,0,0
18,13162,False,False,0.1875,0.7287066246056783,141.0,N/A,N/A,20,68.0,53,0,0.0,0,0.0,0,0,0,0
18,13061,UNKNOWN,True,0.18085106382978725,0.7255520504731862,136.0,N/A,N/A,20,80.0,36,0,0.0,0,0.0,0,0,0,0
18,12743,False,False,0.17154255319148937,0.722397476340694,129.0,N/A,N/A,20,80.0,29,0,0.0,0,0.0,0,0,0,0
18,12820,False,False,0.161968085106383,0.7192429022082019,121.80000000000001,N/A,N/A,20,56.800000000000004,45,0,0.0,0,0.0,0,0,0,0
18,12789,False,False,0.16063829787234044,0.7160883280757098,120.80000000000001,N/A,N/A,20,56.800000000000004,44,0,0.0,0,0.0,0,0,0,0
18,12961,False,False,0.15691489361702127,0.7129337539432177,118.0,N/A,N/A,20,80.0,18,0,0.0,0,0.0,0,0,0,0
18,13155,False,False,0.1502659574468085,0.7097791798107256,113.0,N/A,N/A,20,68.0,25,0,0.0,0,0.0,0,0,0,0
18,13075,False,False,0.14095744680851063,0.7066246056782335,106.0,N/A,N/A,20,68.0,18,0,0.0,0,0.0,0,0,0,0
18,13029,False,False,0.1377659574468085,0.7034700315457413,103.6,N/A,N/A,20,41.6,42,0,0.0,0,0.0,0,0,0,0
18,13459,False,False,0.13297872340425532,0.6971608832807571,100.0,N/A,N/A,20,80.0,0,0,0.0,0,0.0,0,0,0,0
18,13067,False,False,0.13297872340425532,0.6971608832807571,100.0,N/A,N/A,20,80.0,0,0,0.0,0,0.0,0,0,0,0
18,13543,False,False,0.13138297872340426,0.694006309148265,98.80000000000001,N/A,N/A,20,56.800000000000004,22,0,0.0,0,0.0,0,0,0,0
18,13081,False,False,0.12340425531914895,0.6908517350157729,92.80000000000001,N/A,N/A,20,56.800000000000004,16,0,0.0,0,0.0,0,0,0,0
18,12830,UNKNOWN,True,0.1220744680851064,0.6876971608832808,91.80000000000001,N/A,N/A,10,56.800000000000004,25,0,0.0,0,0.0,0,0,0,0
18,13197,UNKNOWN,True,0.11702127659574468,0.6845425867507886,88.0,N/A,N/A,20,68.0,0,0,0.0,0,0.0,0,0,0,0
18,13272,False,False,0.10851063829787233,0.6813880126182965,81.6,N/A,N/A,20,41.6,20,0,0.0,0,0.0,0,0,0,0
18,12779,False,False,0.1021276595744681,0.6782334384858044,76.80000000000001,N/A,N/A,20,56.800000000000004,0,0,0.0,0,0.0,0,0,0,0
18,12768,False,False,0.0851063829787234,0.6750788643533123,64.0,N/A,N/A,20,0.0,44,0,0.0,0,0.0,0,0,0,0
18,13053,False,False,0.08191489361702128,0.6719242902208202,61.6,N/A,N/A,20,41.6,0,0,0.0,0,0.0,0,0,0,0
18,12879,False,False,0.07446808510638298,0.668769716088328,56.0,N/A,N/A,20,0.0,36,0,0.0,0,0.0,0,0,0,0
18,12964,False,False,0.07340425531914894,0.6656151419558359,55.2,N/A,N/A,20,11.200000000000001,24,0,0.0,0,0.0,0,0,0,0
18,13407,False,False,0.0678191489361702,0.6624605678233438,51.0,N/A,N/A,20,0.0,31,0,0.0,0,0.0,0,0,0,0
18,13183,False,False,0.06515957446808511,0.6593059936908517,49.0,N/A,N/A,20,0.0,29,0,0.0,0,0.0,0,0,0,0
18,13113,False,False,0.04521276595744681,0.6561514195583596,34.0,N/A,N/A,10,0.0,24,0,0.0,0,0.0,0,0,0,0
18,12704,False,False,0.041489361702127664,0.6529968454258676,31.200000000000003,N/A,N/A,20,11.200000000000001,0,0,0.0,0,0.0,0,0,0,0
18,13100,False,False,0.031914893617021274,0.6498422712933754,24.0,N/A,N/A,0,0.0,24,0,0.0,0,0.0,0,0,0,0
18,13035,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13032,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12736,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13031,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13047,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13446,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13050,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13202,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13056,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13305,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13070,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13071,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13026,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13297,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12833,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13271,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13088,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12717,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13092,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13093,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13283,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13115,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13264,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12927,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13438,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13169,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12948,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12955,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12956,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13158,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12960,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13015,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12796,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12932,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12942,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13258,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13164,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12791,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12904,UNKNOWN,True,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13125,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12987,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12827,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13439,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12765,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13262,False,False,0.026595744680851064,0.5078864353312302,20.0,N/A,N/A,20,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13384,False,False,0.014893617021276596,0.5047318611987381,11.200000000000001,N/A,N/A,0,11.200000000000001,0,0,0.0,0,0.0,0,0,0,0
18,12906,False,False,0.013297872340425532,0.48580441640378547,10.0,N/A,N/A,10,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12949,False,False,0.013297872340425532,0.48580441640378547,10.0,N/A,N/A,10,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12997,False,False,0.013297872340425532,0.48580441640378547,10.0,N/A,N/A,10,0.0,0,0,0.0,0,0.0,0,0,0,0
18,12795,False,False,0.013297872340425532,0.48580441640378547,10.0,N/A,N/A,10,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13464,UNKNOWN,True,0.013297872340425532,0.48580441640378547,10.0,N/A,N/A,10,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13211,UNKNOWN,True,0.013297872340425532,0.48580441640378547,10.0,N/A,N/A,10,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13222,False,False,0.0,0.0,0.0,N/A,N/A,0,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13224,False,False,0.0,0.0,0.0,N/A,N/A,0,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13220,False,False,0.0,0.0,0.0,N/A,N/A,0,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13236,False,False,0.0,0.0,0.0,N/A,N/A,0,0.0,0,0,0.0,0,0.0,0,0,0,0
18,13275,False,False,0.0,0.0,0.0,N/A,N/A,0,0.0,0,0,0.0,0,0.0,0,0,0,0
