courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_3.0,score_4.0,score_7.0,score_38.0,score_39.0,score_40.0,score_41.0,score_44.0,score_48.0,score_49.0,score_50.0,score_51.0,score_52.0,score_259.0,score_278.0,score_N/A
1,314,True,False,0.888637221593054,0.9913279132791328,1412.4,110.0,N/A,73,20.0,120,95,50.0,140,32.4,85,0,0,100,60,400,0,237,0
1,375,True,False,0.8871272178180445,0.9907859078590786,1410.0,120.0,N/A,85,19.6,125,80,45.0,140,32.4,110,0,0,100,68,395,0,210,0
1,41,True,False,0.8771234428086071,0.9902439024390244,1394.1000000000001,5.0,N/A,43,16.2,120,75,37.5,125,29.4,115,39,0,95,0,469,0,230,0
1,236,True,False,0.8675600855668806,0.9897018970189702,1378.9,28.0,N/A,91,19.0,117,70,47.5,140,38.4,120,0,0,97,74,330,0,235,0
1,307,True,False,0.8653579967283251,0.989159891598916,1375.4,109.0,N/A,73,20.0,130,95,50.0,135,32.4,120,0,0,100,70,310,0,240,0
1,219,True,False,0.8568642254938971,0.9886178861788618,1361.9,73.0,N/A,73,19.0,110,90,45.0,130,30.9,100,0,0,100,64,310,50,240,0
1,500,True,False,0.8530892160563734,0.9880758807588076,1355.9,145.0,N/A,78,17.0,110,70,40.0,115,27.9,120,0,0,100,58,400,0,220,0
1,253,True,False,0.8527746319365799,0.9875338753387534,1355.4,97.0,N/A,86,19.0,135,95,45.5,130,27.9,100,0,0,100,72,305,0,240,0
1,275,True,False,0.8486221215553038,0.9869918699186991,1348.8,83.0,N/A,72,19.400000000000002,130,70,40.0,127,38.4,120,0,0,100,62,350,0,220,0
1,36,True,False,0.8485592047313452,0.986449864498645,1348.7,107.0,N/A,82,18.0,120,85,42.5,130,28.2,120,0,0,100,64,339,0,220,0
1,163,True,False,0.845602114005285,0.9859078590785908,1344.0,66.0,N/A,69,19.6,122,99,48.5,132,27.9,120,56,0,100,60,300,0,190,0
1,573,True,False,0.8455391971813263,0.9853658536585366,1343.9,27.0,N/A,81,20.0,135,95,47.5,135,32.4,110,0,0,100,58,290,0,240,0
1,510,True,False,0.8408204353844217,0.9848238482384823,1336.4,149.0,N/A,91,20.0,120,85,50.0,125,38.4,100,0,0,100,62,310,0,235,0
1,19,True,False,0.8392475147854537,0.983739837398374,1333.9,15.0,N/A,73,20.0,125,100,49.0,110,27.9,120,40,0,90,64,200,75,240,0
1,86,True,False,0.8392475147854537,0.983739837398374,1333.9,50.0,N/A,77,20.0,90,100,50.0,100,27.9,100,51,0,95,68,215,100,240,0
1,11,True,False,0.836416257707311,0.9831978319783198,1329.4,9.0,N/A,85,20.0,140,96,50.0,140,38.4,120,0,0,100,70,250,0,220,0
1,1,True,False,0.8332704165093746,0.9826558265582656,1324.4,57.0,N/A,91,20.0,140,97,50.0,140,38.4,120,49,0,100,68,411,0,0,0
1,93,True,False,0.8304391594312319,0.9821138211382113,1319.9,42.0,N/A,78,19.0,125,88,45.0,137,30.9,110,0,0,100,74,273,0,240,0
1,20,True,False,0.8303133257833144,0.9815718157181572,1319.7,16.0,N/A,66,19.0,125,95,45.0,130,29.7,100,0,0,100,70,300,0,240,0
1,338,True,False,0.8282999874166351,0.981029810298103,1316.5,59.0,N/A,78,18.6,120,90,42.5,120,32.4,120,44,0,90,66,255,0,240,0
1,483,True,False,0.827859569648924,0.9804878048780488,1315.8,30.0,N/A,69,20.0,120,60,32.5,100,15.299999999999999,110,0,0,100,50,420,0,219,0
1,386,True,False,0.8229520573801434,0.9799457994579945,1308.0,123.0,N/A,80,18.6,100,70,30.0,125,32.4,120,60,0,25,52,365,0,230,0
1,335,True,False,0.8210016358374229,0.9794037940379404,1304.9,29.0,N/A,82,18.0,115,75,42.5,110,32.4,120,0,0,90,60,340,0,220,0
1,471,True,False,0.817541210519693,0.9788617886178862,1299.4,141.0,N/A,96,0.0,130,90,0.0,140,38.4,0,0,0,100,58,410,0,237,0
1,432,True,False,0.8143953693217566,0.978319783197832,1294.4,37.0,N/A,47,20.0,120,82,42.5,100,27.9,120,0,0,100,70,330,0,235,0
1,139,True,False,0.814080785201963,0.9777777777777777,1293.9,76.0,N/A,77,19.0,90,70,47.5,120,32.4,120,44,0,100,68,196,100,210,0
1,160,True,False,0.807852019630049,0.9772357723577236,1284.0,83.0,N/A,54,19.6,125,95,40.0,138,32.4,120,40,0,90,66,235,0,229,0
1,171,True,False,0.8068453504467095,0.9766937669376694,1282.4,48.0,N/A,78,17.0,105,67,40.0,105,32.4,118,49,0,95,66,270,0,240,0
1,56,True,False,0.8052724298477413,0.9761517615176152,1279.9,35.0,N/A,88,20.0,110,100,50.0,110,27.9,120,0,0,100,74,250,0,230,0
1,130,True,False,0.805083679375865,0.975609756097561,1279.6,40.0,N/A,66,20.0,130,100,47.5,140,20.099999999999998,120,0,0,90,56,253,50,187,0
1,505,True,False,0.8050207625519064,0.9750677506775067,1279.5,147.0,N/A,75,20.0,70,90,35.0,75,22.5,120,33,0,100,48,356,0,235,0
1,121,True,False,0.7980369950924877,0.9745257452574526,1268.4,69.0,N/A,82,18.0,110,95,43.5,140,27.9,120,0,0,100,62,240,0,230,0
1,6,True,False,0.7901723920976469,0.9739837398373984,1255.9,5.0,N/A,69,18.0,124,57,37.5,115,32.4,120,45,0,100,58,240,0,240,0
1,577,True,False,0.7885994714986787,0.9734417344173442,1253.4,161.0,N/A,75,15.0,130,75,50.0,140,32.4,100,0,0,97,66,233,0,240,0
1,514,True,False,0.7876557191392979,0.9728997289972899,1251.9,149.0,N/A,77,20.0,125,80,50.0,120,30.9,110,42,0,100,62,225,0,210,0
1,541,True,False,0.7843840442934441,0.9723577235772358,1246.7,152.0,N/A,65,20.0,124,70,47.0,130,26.7,100,0,0,100,64,260,0,240,0
1,135,True,False,0.7829369573423933,0.9718157181571816,1244.4,75.0,N/A,89,20.0,115,62,47.5,140,30.9,120,0,0,100,60,220,0,240,0
1,99,True,False,0.7816786208632188,0.9712737127371274,1242.4,58.0,N/A,72,20.0,90,100,47.5,100,27.9,120,52,0,100,68,215,0,230,0
1,49,True,False,0.7797911161444571,0.9707317073170731,1239.4,32.0,N/A,82,20.0,107,100,50.0,134,32.4,108,0,0,50,64,272,0,220,0
1,215,True,False,0.7782181955454889,0.9701897018970189,1236.9,15.0,N/A,67,17.0,130,77,37.5,125,35.4,90,0,0,90,60,273,0,235,0
1,446,True,False,0.7780294450736126,0.9696476964769648,1236.6,138.0,N/A,67,17.400000000000002,110,88,45.0,130,22.2,120,0,0,100,58,244,0,235,0
1,123,True,False,0.7776519441298603,0.9691056910569106,1236.0,52.0,N/A,62,18.6,107,70,43.0,120,29.4,110,41,0,70,60,295,0,210,0
1,157,True,False,0.7750094375235939,0.9685636856368564,1231.8000000000002,47.0,N/A,85,19.400000000000002,105,25,47.5,135,36.9,120,48,0,100,0,270,0,240,0
1,237,True,False,0.7722410972694098,0.9680216802168021,1227.4,95.0,N/A,59,20.0,115,95,49.0,139,29.4,117,0,0,100,64,175,50,215,0
1,435,True,False,0.7624260727318484,0.967479674796748,1211.8,65.0,N/A,61,25.0,120,96,50.0,115,13.799999999999999,120,37,0,100,64,195,0,215,0
1,511,True,False,0.7617339876683025,0.9669376693766938,1210.7,149.0,N/A,75,20.0,110,30,30.0,120,26.7,120,44,0,95,62,259,0,219,0
1,297,True,False,0.7586510632943249,0.9663956639566396,1205.8,13.0,N/A,71,20.0,65,75,47.5,50,18.3,120,49,0,90,70,260,50,220,0
1,431,True,False,0.7584623128224487,0.9658536585365853,1205.5,129.0,N/A,83,20.0,125,95,50.0,140,22.5,120,0,0,90,50,175,0,235,0
1,17,True,False,0.7577702277589028,0.9653116531165311,1204.4,13.0,N/A,91,20.0,100,90,45.0,130,38.4,120,39,0,95,66,370,0,0,0
1,594,True,False,0.7555681389203474,0.964769647696477,1200.9,14.0,N/A,56,19.0,110,90,42.5,130,26.4,120,0,0,100,52,215,0,240,0
1,464,True,False,0.7535548005536681,0.9642276422764228,1197.7,68.0,N/A,78,20.0,125,95,50.0,100,20.7,120,47,0,85,68,159,0,230,0
1,482,True,False,0.7511639612432365,0.9636856368563685,1193.9,30.0,N/A,77,20.0,120,97,50.0,100,27.9,120,0,0,90,62,190,0,240,0
1,142,True,False,0.7392097646910785,0.9631436314363143,1174.9,63.0,N/A,65,18.0,70,72,35.0,110,27.9,110,23,60,90,74,180,0,240,0
1,417,True,False,0.7348685038379262,0.9626016260162602,1168.0,130.0,N/A,63,20.0,110,100,50.0,135,18.0,100,0,0,90,70,172,0,240,0
1,102,True,False,0.7294576569774758,0.962059620596206,1159.4,319.0,N/A,77,20.0,100,80,30.0,120,32.4,120,0,0,100,70,190,0,220,0
1,211,True,False,0.7259972316597458,0.9615176151761518,1153.9,21.0,N/A,65,20.0,130,55,35.0,135,30.9,90,0,0,90,66,200,0,237,0
1,209,True,False,0.7241097269409841,0.9609756097560975,1150.9,86.0,N/A,100,20.0,101,96,46.0,113,36.9,100,0,0,100,48,150,0,240,0
1,144,True,False,0.7239838932930664,0.9604336043360434,1150.6999999999998,41.0,N/A,78,19.8,140,100,49.5,110,32.4,120,0,0,90,64,160,0,187,0
1,529,True,False,0.7228513904618095,0.9598915989159892,1148.9,150.0,N/A,84,16.0,95,90,45.0,125,27.9,120,0,0,100,46,185,0,215,0
1,374,True,False,0.7217188876305524,0.959349593495935,1147.1,101.0,N/A,65,20.0,80,90,47.5,95,27.599999999999998,100,0,0,50,52,310,0,210,0
1,379,True,False,0.7197055492638732,0.9588075880758807,1143.9,122.0,N/A,69,19.0,140,65,37.5,125,26.4,80,0,0,90,52,250,0,190,0
1,90,True,False,0.7179438781930287,0.9582655826558265,1141.1,53.0,N/A,70,19.200000000000003,110,67,27.5,120,17.4,90,0,0,100,0,280,0,240,0
1,133,True,False,0.7158676230023908,0.9577235772357724,1137.8,74.0,N/A,81,16.400000000000002,94,82,40.0,128,38.4,105,0,0,72,66,175,0,240,0
1,13,True,False,0.7154901220586385,0.9571815718157182,1137.2,11.0,N/A,57,20.0,45,85,45.0,95,22.2,120,52,0,80,56,245,0,215,0
1,42,True,False,0.7146722033471751,0.9566395663956639,1135.9,29.0,N/A,60,18.0,140,100,50.0,140,36.9,110,41,0,0,50,200,0,190,0
1,325,True,False,0.7136655341638354,0.9560975609756097,1134.3,112.0,N/A,49,20.0,140,88,47.5,115,7.8,100,0,0,90,52,190,0,235,0
1,30,True,False,0.7108971939096514,0.9555555555555556,1129.9,21.0,N/A,62,19.0,100,80,50.0,140,27.9,120,59,0,50,62,165,0,195,0
1,403,True,False,0.7099534415502705,0.9550135501355014,1128.4,80.0,N/A,61,20.0,95,80,47.5,140,27.9,100,0,0,100,64,153,0,240,0
1,398,True,False,0.7097646910783942,0.9544715447154472,1128.1,126.0,N/A,73,20.0,60,95,41.0,114,14.1,110,0,0,90,36,235,0,240,0
1,313,True,False,0.7095759406065181,0.9539295392953929,1127.8,90.0,N/A,82,20.0,115,90,47.5,110,30.299999999999997,100,0,0,100,40,163,0,230,0
1,167,True,False,0.7078142695356738,0.9533875338753387,1125.0,69.0,N/A,61,20.0,110,100,48.0,90,0.0,120,0,0,85,46,205,0,240,0
1,95,True,False,0.7074367685919215,0.9528455284552846,1124.4,55.0,N/A,63,20.0,100,97,50.0,120,29.4,120,0,0,95,68,122,0,240,0
1,538,True,False,0.7052975965773247,0.9523035230352304,1121.0,152.0,N/A,58,16.0,65,80,49.0,111,18.0,120,0,0,100,54,230,0,220,0
1,165,True,False,0.7032842582106454,0.9517615176151761,1117.8,69.0,N/A,90,18.0,110,70,32.5,90,21.3,120,0,0,100,62,174,0,230,0
1,521,True,False,0.7030325909148106,0.9512195121951219,1117.4,146.0,N/A,71,18.0,100,0,37.5,114,27.9,120,0,0,100,54,235,0,240,0
1,489,True,False,0.7012080030200075,0.9506775067750678,1114.5,163.0,N/A,70,20.0,140,85,45.0,140,22.5,100,0,0,98,64,120,0,210,0
1,556,True,False,0.6969925758147728,0.9501355013550136,1107.8,157.0,N/A,58,19.0,95,60,48.5,120,15.299999999999999,120,33,0,95,44,180,0,220,0
1,376,True,False,0.6950421542720522,0.9495934959349593,1104.6999999999998,121.0,N/A,85,14.4,105,72,40.0,115,27.3,110,0,0,75,64,178,0,219,0
1,357,True,False,0.6939096514407953,0.9490514905149051,1102.9,119.0,N/A,69,20.0,90,90,45.0,135,27.9,100,0,0,0,56,250,0,220,0
1,399,True,False,0.6923367308418271,0.948509485094851,1100.4,125.0,N/A,39,20.0,130,70,47.5,120,3.9,120,0,0,100,40,170,0,240,0
1,178,True,False,0.6895683905876431,0.9479674796747968,1096.0,78.0,N/A,77,20.0,90,95,50.0,135,12.0,120,0,0,100,56,126,0,215,0
1,497,True,False,0.6895054737636844,0.9474254742547426,1095.9,130.0,N/A,82,20.0,110,70,50.0,80,27.9,110,0,0,85,72,60,100,229,0
1,222,True,False,0.683842959607399,0.9468834688346883,1086.9,92.0,N/A,76,20.0,135,95,50.0,130,30.9,90,0,0,80,0,140,0,240,0
1,498,True,False,0.6829621240719768,0.9463414634146341,1085.5,145.0,N/A,61,13.0,90,65,30.0,111,16.5,120,0,0,75,52,215,0,237,0
1,324,True,False,0.6793129482823707,0.94579945799458,1079.7,113.0,N/A,74,20.0,100,60,40.0,120,26.7,90,0,0,90,64,160,0,235,0
1,217,True,False,0.6789983641625771,0.9452574525745258,1079.2,69.0,N/A,51,19.0,110,75,40.0,130,31.2,0,0,0,100,68,215,0,240,0
1,113,True,False,0.6740908518937965,0.9447154471544715,1071.4,85.0,N/A,65,20.0,75,95,47.5,120,24.9,100,0,0,100,64,170,0,190,0
1,381,True,False,0.6722662639989933,0.9441734417344173,1068.5,122.0,N/A,39,20.0,120,93,0.0,125,16.5,80,0,0,100,0,235,0,240,0
1,504,True,False,0.6697495910406442,0.9436314363143632,1064.5,147.0,N/A,60,20.0,55,90,50.0,130,25.5,120,0,0,100,64,120,0,230,0
1,332,True,False,0.6651566628916572,0.943089430894309,1057.2,100.0,N/A,47,20.0,110,100,50.0,100,19.2,30,44,0,95,74,39,100,229,0
1,311,True,False,0.6613816534541336,0.9425474254742547,1051.2,109.0,N/A,33,20.0,90,90,46.0,90,10.2,110,0,0,90,66,196,0,210,0
1,447,True,False,0.6582358122561972,0.9420054200542005,1046.1999999999998,137.0,N/A,58,19.8,85,73,47.5,100,30.9,120,0,0,100,54,121,0,237,0
1,118,True,False,0.6537058009311689,0.9414634146341463,1039.0,68.0,N/A,45,18.0,88,83,40.0,100,12.0,120,0,0,70,48,225,0,190,0
1,373,True,False,0.6517553793884485,0.9409214092140922,1035.9,38.0,N/A,78,17.0,90,75,46.0,130,24.9,120,0,0,95,0,145,0,215,0
1,221,True,False,0.649301623254058,0.940379403794038,1032.0,92.0,N/A,64,16.0,105,75,32.5,105,19.5,110,53,0,0,62,100,100,190,0
1,2107,True,False,0.6487353718384296,0.9398373983739837,1031.1,68.0,N/A,59,19.400000000000002,107,55,47.0,120,11.7,120,0,0,90,52,135,0,215,0
1,38,True,False,0.6413741034352586,0.9392953929539295,1019.4,27.0,N/A,69,20.0,90,72,45.0,125,20.4,120,0,0,82,58,103,0,215,0
1,557,True,False,0.6357115892789732,0.9387533875338754,1010.4,157.0,N/A,65,20.0,80,85,50.0,95,26.4,120,0,0,100,64,65,0,240,0
1,261,True,False,0.6344532527997986,0.9382113821138212,1008.4,93.0,N/A,82,19.0,120,90,50.0,140,32.4,120,0,0,0,68,100,0,187,0
1,140,True,False,0.6325657480810368,0.9376693766937669,1005.4,77.0,N/A,59,18.0,80,50,40.0,120,32.4,110,0,0,90,66,110,0,230,0
1,267,True,False,0.6323140807852019,0.9371273712737127,1005.0,48.0,N/A,78,0.0,44,21,0.0,85,15.0,118,47,0,60,72,250,0,215,0
1,293,True,False,0.6292311564112243,0.9365853658536586,1000.0999999999999,105.0,N/A,53,18.8,95,67,36.5,89,13.799999999999999,120,0,0,0,62,250,0,195,0
1,52,True,False,0.6252044796778657,0.9360433604336044,993.6999999999999,91.0,N/A,62,19.8,113,70,50.0,105,18.9,120,0,0,0,50,150,0,235,0
1,495,True,False,0.618724046810117,0.9355013550135501,983.4,144.0,N/A,58,20.0,85,65,30.0,65,17.4,120,51,0,80,42,110,0,240,0
1,280,True,False,0.617339876683025,0.9349593495934959,981.2,103.0,N/A,72,20.0,84,80,50.0,110,28.2,0,72,0,100,50,105,0,210,0
1,277,True,False,0.6111740279350698,0.9344173441734417,971.4,103.0,N/A,62,20.0,100,90,50.0,135,29.4,100,0,0,0,46,110,0,229,0
1,309,True,False,0.6077765194412986,0.9338753387533876,966.0,110.0,N/A,94,19.6,65,73,47.5,120,30.9,100,0,0,50,66,90,0,210,0
1,493,True,False,0.6027431735246005,0.9333333333333333,958.0,138.0,N/A,51,15.4,70,50,33.5,105,11.1,120,0,0,95,62,150,0,195,0
1,155,True,False,0.6017994211652196,0.9327913279132791,956.5,82.0,N/A,70,19.6,70,65,32.5,95,32.4,90,0,0,90,66,86,0,240,0
1,581,True,False,0.5978356612558198,0.9322493224932249,950.2,27.0,N/A,52,15.0,85,35,33.5,95,14.7,105,0,0,85,58,185,0,187,0
1,553,True,False,0.595948156537058,0.9317073170731708,947.2,156.0,N/A,84,16.0,110,80,50.0,70,25.2,120,0,0,100,62,0,0,230,0
1,356,True,False,0.5907260601484836,0.9306233062330623,938.9,118.0,N/A,82,20.0,68,40,45.0,86,27.9,90,0,0,90,60,90,0,240,0
1,82,True,False,0.5907260601484836,0.9306233062330623,938.9,19.0,N/A,49,20.0,80,80,50.0,90,27.9,0,0,0,100,62,150,0,230,0
1,18,True,False,0.5906002265005662,0.9300813008130081,938.7,14.0,N/A,77,20.0,110,60,37.5,80,25.2,120,0,0,0,64,105,0,240,0
1,247,True,False,0.5870768843588775,0.9295392953929539,933.1,70.0,N/A,56,19.400000000000002,70,92,47.5,79,34.199999999999996,40,0,0,75,60,130,0,230,0
1,252,True,False,0.5861960488234554,0.9289972899728998,931.7,97.0,N/A,40,20.0,97,80,42.5,80,16.2,110,0,0,0,56,155,0,235,0
1,308,True,False,0.5812885365546747,0.9284552845528455,923.9,110.0,N/A,60,19.0,75,25,40.0,70,27.9,90,0,0,75,62,140,0,240,0
1,448,True,False,0.5803447841952938,0.9279132791327913,922.4,39.0,N/A,78,18.0,80,70,43.0,110,23.4,95,0,0,0,58,127,0,220,0
1,110,True,False,0.5731093494400402,0.9273712737127371,910.9,63.0,N/A,85,17.0,65,82,43.5,25,32.4,100,0,0,80,46,120,0,215,0
1,360,True,False,0.5695860072983516,0.926829268292683,905.3000000000001,52.0,N/A,57,17.6,93,50,42.5,0,4.2,100,0,0,27,74,200,0,240,0
1,175,True,False,0.5683905876431358,0.9262872628726287,903.4,76.0,N/A,78,20.0,90,75,50.0,120,29.4,120,0,0,100,66,155,0,0,0
1,146,True,False,0.5627280734868504,0.9257452574525745,894.4,79.0,N/A,81,20.0,82,65,42.5,130,36.9,95,0,0,90,62,190,0,0,0
1,78,True,False,0.5578205612180697,0.9252032520325203,886.6,48.0,N/A,56,19.0,70,32,40.5,85,14.1,110,0,0,70,0,150,0,240,0
1,168,True,False,0.5561218069711841,0.9246612466124661,883.9,84.0,N/A,42,18.0,45,20,45.0,90,27.9,120,0,0,85,56,115,0,220,0
1,509,True,False,0.5554926387315968,0.924119241192412,882.9,148.0,N/A,81,14.0,70,70,35.0,60,30.9,120,42,0,70,60,230,0,0,0
1,476,True,False,0.5525984648294954,0.9235772357723577,878.3000000000001,142.0,N/A,72,19.6,75,70,45.0,105,26.7,110,47,0,90,56,162,0,0,0
1,563,True,False,0.5516547124701144,0.9230352303523035,876.8,127.0,N/A,62,14.4,90,72,38.0,110,23.4,120,0,0,70,58,0,0,219,0
1,451,True,False,0.5502076255190638,0.9224932249322493,874.5,137.0,N/A,66,18.6,115,80,47.0,110,27.9,120,39,0,100,74,77,0,0,0
1,418,True,False,0.5481942871523845,0.9219512195121952,871.3,123.0,N/A,73,19.400000000000002,71,30,40.0,50,6.8999999999999995,110,0,0,10,50,221,0,190,0
1,414,True,False,0.5469988674971688,0.9214092140921409,869.4,128.0,N/A,61,16.0,120,85,40.0,0,29.4,120,0,0,0,58,100,0,240,0
1,428,True,False,0.5459921983138291,0.9208672086720867,867.8,133.0,N/A,65,20.0,80,60,47.5,80,21.3,110,0,0,0,54,115,0,215,0
1,152,True,False,0.5436013590033975,0.9203252032520325,864.0,313.0,N/A,20,14.0,90,60,45.0,70,6.0,115,0,0,10,66,138,0,230,0
1,450,True,False,0.5383163457908645,0.9197831978319784,855.6,137.0,N/A,39,20.0,80,73,49.0,70,9.6,120,0,0,0,0,155,0,240,0
1,203,True,False,0.5350446709450106,0.9192411924119241,850.4,88.0,N/A,74,20.0,40,72,46.5,120,27.9,80,0,0,0,0,130,0,240,0
1,37,True,False,0.5330313325783315,0.9186991869918699,847.2,3.0,N/A,0,12.0,80,70,50.0,60,13.2,100,47,0,30,62,103,0,220,0
1,502,True,False,0.5224613061532654,0.9181571815718157,830.4,147.0,N/A,80,14.0,55,60,35.0,70,32.4,120,0,0,85,64,0,0,215,0
1,291,True,False,0.5173650434126085,0.9176151761517615,822.3,105.0,N/A,47,17.400000000000002,80,26,47.5,43,5.3999999999999995,120,25,0,0,54,127,0,230,0
1,370,True,False,0.5140933685667547,0.9170731707317074,817.1,103.0,N/A,67,20.0,95,70,45.0,20,20.099999999999998,70,20,0,90,60,0,0,240,0
1,401,True,False,0.5117025292563231,0.9165311653116531,813.3,80.0,N/A,73,15.0,60,30,37.5,60,10.799999999999999,80,0,0,0,62,145,0,240,0
1,395,True,False,0.49358248395620985,0.9159891598915989,784.5,125.0,N/A,65,20.0,100,90,35.0,100,19.5,120,0,0,100,68,67,0,0,0
1,358,True,False,0.4865987164967912,0.9154471544715447,773.4,116.0,N/A,23,20.0,70,30,31.0,85,26.4,115,27,0,0,56,70,0,220,0
1,554,True,False,0.4702403422675223,0.9149051490514906,747.4,156.0,N/A,88,19.0,105,95,50.0,100,26.4,120,0,0,80,64,0,0,0,0
1,351,True,False,0.4692336730841827,0.9143631436314363,745.8,79.0,N/A,52,18.0,40,45,22.5,70,12.299999999999999,120,30,0,0,46,70,0,220,0
1,302,True,False,0.46231282244872274,0.9138211382113821,734.8,106.0,N/A,32,15.0,0,69,42.5,60,15.299999999999999,120,33,0,0,54,65,0,229,0
1,508,True,False,0.4560840568768088,0.9132791327913279,724.9,148.0,N/A,87,14.0,75,70,35.0,50,27.9,120,0,0,50,58,138,0,0,0
1,21,True,False,0.45545488863722156,0.9127371273712737,723.9,17.0,N/A,67,19.0,90,30,2.5,95,29.4,0,0,0,95,66,0,0,230,0
1,383,True,False,0.45086196048823457,0.9121951219512195,716.6,41.0,N/A,67,16.0,80,80,42.5,95,14.1,0,0,0,0,62,25,0,235,0
1,560,True,False,0.4498552913048949,0.9116531165311653,715.0,158.0,N/A,70,19.6,93,90,45.0,115,29.4,95,0,0,100,58,0,0,0,0
1,206,True,False,0.4435006920850635,0.9111111111111111,704.9,86.0,N/A,88,20.0,66,65,42.0,113,30.9,120,0,0,100,60,0,0,0,0
1,344,True,False,0.4434377752611048,0.9105691056910569,704.8,49.0,N/A,54,20.0,15,89,40.0,110,25.8,120,0,0,35,46,150,0,0,0
1,3384,True,False,0.442242355605889,0.9100271002710028,702.9,125.0,N/A,65,20.0,110,70,45.0,130,30.9,120,0,0,80,32,0,0,0,0
1,87,True,False,0.4410469359506732,0.9094850948509485,701.0,51.0,N/A,89,19.6,135,83,39.5,134,30.9,0,0,0,100,70,0,0,0,0
1,337,True,False,0.4368944255693972,0.9089430894308943,694.4,114.0,N/A,0,18.0,80,100,0.0,90,29.4,100,0,0,100,42,135,0,0,0
1,166,True,False,0.43626525732981,0.9084010840108401,693.4,53.0,N/A,74,20.0,100,97,42.5,125,30.9,100,0,0,50,54,0,0,0,0
1,449,True,False,0.4346923367308418,0.907859078590786,690.9,137.0,N/A,60,19.0,0,61,0.0,80,27.9,120,0,0,0,56,80,0,187,0
1,109,True,False,0.4274569019755882,0.9073170731707317,679.4,62.0,N/A,82,20.0,90,80,50.0,135,32.4,100,0,0,90,0,0,0,0,0
1,434,True,False,0.42563231408078517,0.9067750677506775,676.5,8.0,N/A,58,19.0,0,80,34.0,105,16.5,100,0,0,100,64,100,0,0,0
1,241,True,False,0.4243110607776519,0.9062330623306233,674.4,97.0,N/A,53,17.0,75,30,32.5,100,21.9,95,0,0,60,50,140,0,0,0
1,443,True,False,0.4226123065307663,0.9056910569105691,671.7,126.0,N/A,31,20.0,0,90,42.5,70,13.2,80,0,0,0,52,38,0,235,0
1,549,True,False,0.4224235560588901,0.9051490514905149,671.4,155.0,N/A,74,20.0,120,90,45.0,130,32.4,0,0,0,90,70,0,0,0,0
1,412,True,False,0.42059896816408704,0.9046070460704607,668.5,17.0,N/A,60,20.0,130,90,42.5,120,18.0,120,0,0,0,68,0,0,0,0
1,266,True,False,0.41682395872656347,0.9040650406504065,662.5,29.0,N/A,56,18.0,120,80,45.0,110,16.5,120,39,0,0,58,0,0,0,0
