courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_371.0,score_372.0,score_393.0,score_396.0,score_N/A
16,11755,True,False,0.821917808219178,0.9358669833729216,660.0,N/A,N/A,160,0,270,230,0
16,11545,True,False,0.8156911581569116,0.9334916864608076,655.0,N/A,N/A,0,210,240,205,0
16,11721,True,False,0.8107098381070984,0.9311163895486936,651.0,N/A,N/A,181,0,280,190,0
16,11374,True,False,0.8069738480697385,0.9287410926365796,648.0,N/A,N/A,0,223,235,190,0
16,11431,True,False,0.8019925280199253,0.9263657957244655,644.0,N/A,N/A,0,204,270,170,0
16,11454,True,False,0.7858032378580324,0.9239904988123515,631.0,N/A,N/A,111,0,280,240,0
16,11468,True,False,0.7795765877957659,0.9216152019002375,626.0,N/A,N/A,0,106,270,250,0
16,11479,True,False,0.7559153175591532,0.9168646080760094,607.0,N/A,N/A,0,189,205,213,0
16,11914,True,False,0.7559153175591532,0.9168646080760094,607.0,N/A,N/A,0,177,240,190,0
16,12011,True,False,0.7546699875466999,0.9144893111638955,606.0,N/A,N/A,0,211,235,160,0
16,11618,True,False,0.75093399750934,0.9121140142517815,603.0,N/A,N/A,0,208,235,160,0
16,11683,True,False,0.7471980074719801,0.9097387173396675,600.0,N/A,N/A,0,205,280,115,0
16,11674,True,False,0.7397260273972602,0.9073634204275535,594.0,N/A,N/A,0,209,255,130,0
16,12021,True,False,0.7384806973848069,0.9049881235154394,593.0,N/A,N/A,0,225,235,133,0
16,11455,True,False,0.7322540473225405,0.9002375296912114,588.0,N/A,N/A,178,0,270,140,0
16,11746,True,False,0.7322540473225405,0.9002375296912114,588.0,N/A,N/A,0,148,240,200,0
16,11345,True,False,0.7310087173100872,0.8978622327790974,587.0,N/A,N/A,0,192,205,190,0
16,11940,True,False,0.7285180572851806,0.8954869358669834,585.0,N/A,N/A,0,200,195,190,0
16,12242,True,False,0.726027397260274,0.8931116389548693,583.0,N/A,N/A,0,200,260,123,0
16,11336,True,False,0.7160647571606475,0.8907363420427553,575.0,N/A,N/A,0,182,280,113,0
16,11526,True,False,0.7048567870485679,0.8883610451306413,566.0,N/A,N/A,0,203,210,153,0
16,11395,True,False,0.6811955168119551,0.8859857482185273,547.0,N/A,N/A,0,212,205,130,0
16,11793,True,False,0.6712328767123288,0.8836104513064132,539.0,N/A,N/A,0,199,220,120,0
16,11349,True,False,0.6687422166874222,0.8812351543942993,537.0,N/A,N/A,170,0,230,137,0
16,11680,True,False,0.6674968866749689,0.8788598574821853,536.0,N/A,N/A,146,0,260,130,0
16,11579,True,False,0.6625155666251556,0.8764845605700713,532.0,N/A,N/A,0,167,260,105,0
16,11435,True,False,0.6612702366127023,0.8741092636579573,531.0,N/A,N/A,176,0,220,135,0
16,11602,True,False,0.6575342465753424,0.8717339667458432,528.0,N/A,N/A,0,0,230,298,0
16,12476,True,False,0.651307596513076,0.8693586698337292,523.0,N/A,N/A,0,198,205,120,0
16,11611,True,False,0.635118306351183,0.8669833729216152,510.0,N/A,N/A,230,0,280,0,0
16,11576,True,False,0.6326276463262764,0.8622327790973872,508.0,N/A,N/A,228,0,280,0,0
16,11694,UNKNOWN,True,0.6326276463262764,0.8622327790973872,508.0,N/A,N/A,228,0,280,0,0
16,11818,True,False,0.6313823163138231,0.8574821852731591,507.0,N/A,N/A,0,162,195,150,0
16,11525,True,False,0.6313823163138231,0.8574821852731591,507.0,N/A,N/A,0,227,280,0,0
16,11507,True,False,0.6276463262764632,0.8551068883610451,504.0,N/A,N/A,0,224,280,0,0
16,11921,UNKNOWN,True,0.6264009962640099,0.8527315914489311,503.0,N/A,N/A,0,223,280,0,0
16,11666,UNKNOWN,True,0.6239103362391034,0.850356294536817,501.0,N/A,N/A,0,221,280,0,0
16,11444,UNKNOWN,True,0.6226650062266501,0.8479809976247031,500.0,N/A,N/A,0,230,270,0,0
16,11578,UNKNOWN,True,0.6189290161892902,0.8456057007125891,497.0,N/A,N/A,0,217,280,0,0
16,11570,UNKNOWN,True,0.6102117061021171,0.8408551068883611,490.0,N/A,N/A,0,220,270,0,0
16,11568,True,False,0.6102117061021171,0.8408551068883611,490.0,N/A,N/A,0,230,260,0,0
16,11788,UNKNOWN,True,0.6014943960149439,0.838479809976247,483.0,N/A,N/A,0,223,260,0,0
16,12122,True,False,0.6002490660024906,0.836104513064133,482.0,N/A,N/A,0,202,280,0,0
16,11502,UNKNOWN,True,0.5952677459526775,0.833729216152019,478.0,N/A,N/A,0,198,280,0,0
16,11646,True,False,0.5915317559153176,0.831353919239905,475.0,N/A,N/A,0,195,280,0,0
16,12460,True,False,0.5815691158156912,0.8266033254156769,467.0,N/A,N/A,0,107,240,120,0
16,11379,True,False,0.5815691158156912,0.8266033254156769,467.0,N/A,N/A,0,227,240,0,0
16,11546,UNKNOWN,True,0.5790784557907845,0.8242280285035629,465.0,N/A,N/A,0,185,280,0,0
16,11956,True,False,0.5765877957658779,0.8218527315914489,463.0,N/A,N/A,0,178,210,75,0
16,11335,True,False,0.5666251556662516,0.8194774346793349,455.0,N/A,N/A,185,0,270,0,0
16,12524,True,False,0.564134495641345,0.8147268408551069,453.0,N/A,N/A,0,0,280,173,0
16,11357,UNKNOWN,True,0.564134495641345,0.8147268408551069,453.0,N/A,N/A,0,218,235,0,0
16,11698,True,False,0.5591531755915318,0.8123515439429929,449.0,N/A,N/A,0,179,270,0,0
16,11757,UNKNOWN,True,0.5566625155666252,0.8099762470308789,447.0,N/A,N/A,0,207,240,0,0
16,11450,UNKNOWN,True,0.5466998754669987,0.8052256532066508,439.0,N/A,N/A,0,229,210,0,0
16,11551,UNKNOWN,True,0.5466998754669987,0.8052256532066508,439.0,N/A,N/A,209,0,230,0,0
16,11827,True,False,0.5454545454545454,0.8028503562945368,438.0,N/A,N/A,0,178,260,0,0
16,11806,UNKNOWN,True,0.5442092154420921,0.8004750593824228,437.0,N/A,N/A,0,207,230,0,0
16,11881,UNKNOWN,True,0.5367372353673724,0.7980997624703088,431.0,N/A,N/A,0,176,255,0,0
16,11458,True,False,0.5354919053549191,0.7933491686460807,430.0,N/A,N/A,0,200,230,0,0
16,11432,True,False,0.5354919053549191,0.7933491686460807,430.0,N/A,N/A,200,0,230,0,0
16,11595,UNKNOWN,True,0.5330012453300125,0.7885985748218527,428.0,N/A,N/A,0,198,230,0,0
16,11586,UNKNOWN,True,0.5330012453300125,0.7885985748218527,428.0,N/A,N/A,0,158,270,0,0
16,11448,UNKNOWN,True,0.5317559153175592,0.7862232779097387,427.0,N/A,N/A,0,197,230,0,0
16,11451,True,False,0.526774595267746,0.7790973871733967,423.0,N/A,N/A,0,0,270,153,0
16,11574,UNKNOWN,True,0.526774595267746,0.7790973871733967,423.0,N/A,N/A,0,163,260,0,0
16,11430,True,False,0.526774595267746,0.7790973871733967,423.0,N/A,N/A,0,193,230,0,0
16,12432,UNKNOWN,True,0.523038605230386,0.7767220902612827,420.0,N/A,N/A,0,190,230,0,0
16,11754,UNKNOWN,True,0.5205479452054794,0.7743467933491687,418.0,N/A,N/A,148,0,270,0,0
16,12029,True,False,0.5143212951432129,0.7695961995249406,413.0,N/A,N/A,0,208,205,0,0
16,12297,True,False,0.5143212951432129,0.7695961995249406,413.0,N/A,N/A,0,138,230,45,0
16,11440,True,False,0.5105853051058531,0.7672209026128266,410.0,N/A,N/A,0,180,230,0,0
16,11460,False,False,0.5031133250311333,0.7648456057007126,404.0,N/A,N/A,0,140,205,59,0
16,12456,UNKNOWN,True,0.50186799501868,0.7624703087885986,403.0,N/A,N/A,0,183,220,0,0
16,11520,True,False,0.49688667496886674,0.7600950118764845,399.0,N/A,N/A,0,0,230,169,0
16,11519,False,False,0.4919053549190536,0.7577197149643705,395.0,N/A,N/A,0,125,270,0,0
16,11853,True,False,0.48941469489414696,0.7553444180522565,393.0,N/A,N/A,153,0,240,0,0
16,11748,False,False,0.48692403486924035,0.7529691211401425,391.0,N/A,N/A,0,151,240,0,0
16,12103,UNKNOWN,True,0.4794520547945205,0.7505938242280285,385.0,N/A,N/A,0,180,205,0,0
16,11672,UNKNOWN,True,0.4520547945205479,0.7482185273159145,363.0,N/A,N/A,103,0,260,0,0
16,11449,False,False,0.44084682440846823,0.7458432304038005,354.0,N/A,N/A,0,159,195,0,0
16,11716,False,False,0.43212951432129515,0.7434679334916865,347.0,N/A,N/A,0,152,195,0,0
16,11405,UNKNOWN,True,0.40846824408468246,0.7410926365795725,328.0,N/A,N/A,118,0,210,0,0
16,11992,False,False,0.40473225404732255,0.7387173396674585,325.0,N/A,N/A,55,0,270,0,0
16,11485,False,False,0.3972602739726027,0.7363420427553444,319.0,N/A,N/A,109,0,210,0,0
16,11593,False,False,0.37982565379825656,0.7339667458432304,305.0,N/A,N/A,45,0,260,0,0
16,11830,False,False,0.37484433374844334,0.7292161520190024,301.0,N/A,N/A,46,0,255,0,0
16,11437,True,False,0.37484433374844334,0.7292161520190024,301.0,N/A,N/A,91,0,210,0,0
16,12560,UNKNOWN,True,0.36114570361145704,0.7268408551068883,290.0,N/A,N/A,60,0,230,0,0
16,12458,False,False,0.34869240348692404,0.7220902612826603,280.0,N/A,N/A,0,0,280,0,0
16,11645,False,False,0.34869240348692404,0.7220902612826603,280.0,N/A,N/A,0,0,280,0,0
16,12455,False,False,0.33623910336239105,0.7173396674584323,270.0,N/A,N/A,0,0,270,0,0
16,11528,False,False,0.33623910336239105,0.7173396674584323,270.0,N/A,N/A,0,0,270,0,0
16,11790,False,False,0.32627646326276466,0.7149643705463183,262.0,N/A,N/A,0,32,230,0,0
16,12160,False,False,0.32378580323785805,0.7078384798099763,260.0,N/A,N/A,0,0,260,0,0
16,12445,UNKNOWN,True,0.32378580323785805,0.7078384798099763,260.0,N/A,N/A,0,0,260,0,0
16,11681,False,False,0.32378580323785805,0.7078384798099763,260.0,N/A,N/A,0,0,260,0,0
16,11673,False,False,0.31880448318804483,0.7054631828978623,256.0,N/A,N/A,0,166,0,90,0
16,11974,False,False,0.3175591531755915,0.7030878859857482,255.0,N/A,N/A,0,0,255,0,0
16,12008,False,False,0.3138231631382316,0.7007125890736342,252.0,N/A,N/A,0,57,195,0,0
16,12443,False,False,0.298879202988792,0.6959619952494062,240.0,N/A,N/A,0,0,240,0,0
16,11917,False,False,0.298879202988792,0.6959619952494062,240.0,N/A,N/A,0,0,240,0,0
16,12334,False,False,0.273972602739726,0.6935866983372921,220.0,N/A,N/A,0,0,220,0,0
16,11903,UNKNOWN,True,0.25653798256537985,0.6912114014251781,206.0,N/A,N/A,206,0,0,0,0
16,12459,UNKNOWN,True,0.25529265255292655,0.684085510688836,205.0,N/A,N/A,0,0,205,0,0
16,11547,False,False,0.25529265255292655,0.684085510688836,205.0,N/A,N/A,0,0,205,0,0
16,11797,False,False,0.25529265255292655,0.684085510688836,205.0,N/A,N/A,0,0,205,0,0
16,11387,UNKNOWN,True,0.25155666251556663,0.6793349168646081,202.0,N/A,N/A,0,202,0,0,0
16,11744,False,False,0.25155666251556663,0.6793349168646081,202.0,N/A,N/A,0,202,0,0,0
16,11868,False,False,0.23661270236612703,0.6745843230403801,190.0,N/A,N/A,0,0,190,0,0
16,11679,False,False,0.23661270236612703,0.6745843230403801,190.0,N/A,N/A,0,0,190,0,0
16,12442,False,False,0.22789539227895392,0.672209026128266,183.0,N/A,N/A,0,183,0,0,0
16,11685,UNKNOWN,True,0.22540473225404734,0.669833729216152,181.0,N/A,N/A,0,181,0,0,0
16,12544,False,False,0.21668742216687423,0.667458432304038,174.0,N/A,N/A,0,174,0,0,0
16,11627,False,False,0.20174346201743462,0.665083135391924,162.0,N/A,N/A,162,0,0,0,0
16,11539,False,False,0.199252801992528,0.66270783847981,160.0,N/A,N/A,0,160,0,0,0
16,11834,False,False,0.19551681195516812,0.6603325415676959,157.0,N/A,N/A,0,157,0,0,0
16,11400,False,False,0.18929016189290163,0.6579572446555819,152.0,N/A,N/A,0,152,0,0,0
16,11371,UNKNOWN,True,0.1718555417185554,0.6555819477434679,138.0,N/A,N/A,0,138,0,0,0
16,11399,False,False,0.12453300124533001,0.6532066508313539,100.0,N/A,N/A,100,0,0,0,0
16,11538,False,False,0.0460772104607721,0.6484560570071259,37.0,N/A,N/A,0,37,0,0,0
16,11484,False,False,0.0460772104607721,0.6484560570071259,37.0,N/A,N/A,0,37,0,0,0
16,11824,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11800,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11869,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11825,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11884,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11794,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11832,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11879,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11875,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11821,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11786,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11877,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11822,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11820,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11785,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11878,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11871,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11812,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11865,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11889,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11850,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11848,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11847,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11846,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11855,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11858,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11843,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11861,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11811,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11807,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11842,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11862,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11840,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11805,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11814,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11839,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11819,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11835,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11334,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11894,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12140,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12404,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12371,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12312,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12302,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12301,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12291,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12247,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12240,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12229,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12226,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12217,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12189,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12188,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12170,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12152,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12421,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12462,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12469,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,13276,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,14933,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,14803,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,14346,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,13785,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,13419,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,13398,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,13231,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12632,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12912,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12690,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12643,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12642,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12641,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12640,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12146,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12135,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11896,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12131,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11962,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11948,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11936,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11934,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11933,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11932,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11929,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11928,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11926,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11924,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11916,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11915,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11912,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11901,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11898,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11964,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11970,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11972,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12042,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12120,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12075,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12054,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12053,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12052,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12043,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12037,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11981,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12033,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12020,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,12014,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11778,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11986,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11984,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11781,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11687,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11776,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11773,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11478,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11476,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11475,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11474,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11472,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11466,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11464,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11461,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11453,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11447,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11442,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11441,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11436,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11433,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11428,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11427,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11426,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11482,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11486,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11491,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11523,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11537,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11535,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11534,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11533,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11529,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11527,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11524,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11517,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11496,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11513,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11512,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11510,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11509,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11506,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11504,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11499,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11423,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11420,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11416,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11354,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11372,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11366,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11361,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11360,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11359,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
